Time(s)	V(m/s)
0.000	22.959
0.010	23.007
0.020	23.058
0.030	23.111
0.040	23.163
0.050	23.214
0.060	23.267
0.070	23.322
0.080	23.383
0.090	23.452
0.100	23.531
0.110	23.620
0.120	23.720
0.130	23.825
0.140	23.932
0.150	24.034
0.160	24.123
0.170	24.191
0.180	24.231
0.190	24.239
0.200	24.212
0.210	24.151
0.220	24.060
0.230	23.946
0.240	23.821
0.250	23.695
0.260	23.583
0.270	23.496
0.280	23.446
0.290	23.441
0.300	23.485
0.310	23.581
0.320	23.724
0.330	23.909
0.340	24.127
0.350	24.367
0.360	24.617
0.370	24.865
0.380	25.102
0.390	25.319
0.400	25.510
0.410	25.670
0.420	25.798
0.430	25.892
0.440	25.953
0.450	25.982
0.460	25.979
0.470	25.944
0.480	25.876
0.490	25.775
0.500	25.640
0.510	25.470
0.520	25.266
0.530	25.033
0.540	24.775
0.550	24.502
0.560	24.222
0.570	23.950
0.580	23.698
0.590	23.480
0.600	23.307
0.610	23.190
0.620	23.134
0.630	23.141
0.640	23.207
0.650	23.323
0.660	23.479
0.670	23.660
0.680	23.848
0.690	24.028
0.700	24.186
0.710	24.309
0.720	24.391
0.730	24.429
0.740	24.425
0.750	24.385
0.760	24.320
0.770	24.241
0.780	24.159
0.790	24.086
0.800	24.031
0.810	23.997
0.820	23.985
0.830	23.994
0.840	24.016
0.850	24.042
0.860	24.061
0.870	24.065
0.880	24.045
0.890	23.994
0.900	23.912
0.910	23.800
0.920	23.665
0.930	23.515
0.940	23.362
0.950	23.217
0.960	23.092
0.970	22.995
0.980	22.933
0.990	22.907
1.000	22.915
1.010	22.953
1.020	23.012
1.030	23.082
1.040	23.153
1.050	23.217
1.060	23.266
1.070	23.299
1.080	23.315
1.090	23.318
1.100	23.316
1.110	23.318
1.120	23.334
1.130	23.373
1.140	23.442
1.150	23.545
1.160	23.680
1.170	23.843
1.180	24.025
1.190	24.214
1.200	24.395
1.210	24.552
1.220	24.672
1.230	24.744
1.240	24.759
1.250	24.715
1.260	24.614
1.270	24.464
1.280	24.275
1.290	24.062
1.300	23.840
1.310	23.623
1.320	23.424
1.330	23.255
1.340	23.119
1.350	23.019
1.360	22.950
1.370	22.907
1.380	22.880
1.390	22.857
1.400	22.827
1.410	22.782
1.420	22.714
1.430	22.619
1.440	22.498
1.450	22.353
1.460	22.191
1.470	22.021
1.480	21.851
1.490	21.691
1.500	21.549
1.510	21.429
1.520	21.334
1.530	21.265
1.540	21.219
1.550	21.189
1.560	21.171
1.570	21.156
1.580	21.138
1.590	21.113
1.600	21.077
1.610	21.030
1.620	20.973
1.630	20.910
1.640	20.846
1.650	20.786
1.660	20.737
1.670	20.703
1.680	20.689
1.690	20.694
1.700	20.720
1.710	20.764
1.720	20.823
1.730	20.891
1.740	20.963
1.750	21.035
1.760	21.102
1.770	21.162
1.780	21.213
1.790	21.256
1.800	21.291
1.810	21.320
1.820	21.346
1.830	21.370
1.840	21.394
1.850	21.418
1.860	21.441
1.870	21.460
1.880	21.474
1.890	21.480
1.900	21.473
1.910	21.452
1.920	21.415
1.930	21.363
1.940	21.296
1.950	21.217
1.960	21.131
1.970	21.043
1.980	20.956
1.990	20.877
2.000	20.808
2.010	20.751
2.020	20.707
2.030	20.675
2.040	20.652
2.050	20.633
2.060	20.614
2.070	20.590
2.080	20.557
2.090	20.510
2.100	20.449
2.110	20.374
2.120	20.286
2.130	20.187
2.140	20.084
2.150	19.980
2.160	19.881
2.170	19.792
2.180	19.715
2.190	19.654
2.200	19.610
2.210	19.581
2.220	19.566
2.230	19.562
2.240	19.567
2.250	19.576
2.260	19.587
2.270	19.597
2.280	19.605
2.290	19.609
2.300	19.610
2.310	19.607
2.320	19.600
2.330	19.590
2.340	19.576
2.350	19.558
2.360	19.535
2.370	19.507
2.380	19.471
2.390	19.429
2.400	19.379
2.410	19.325
2.420	19.270
2.430	19.217
2.440	19.174
2.450	19.146
2.460	19.141
2.470	19.165
2.480	19.223
2.490	19.319
2.500	19.454
2.510	19.624
2.520	19.824
2.530	20.046
2.540	20.279
2.550	20.510
2.560	20.727
2.570	20.917
2.580	21.069
2.590	21.176
2.600	21.234
2.610	21.243
2.620	21.205
2.630	21.128
2.640	21.021
2.650	20.898
2.660	20.771
2.670	20.650
2.680	20.548
2.690	20.470
2.700	20.423
2.710	20.407
2.720	20.419
2.730	20.454
2.740	20.505
2.750	20.564
2.760	20.622
2.770	20.670
2.780	20.704
2.790	20.719
2.800	20.714
2.810	20.691
2.820	20.654
2.830	20.608
2.840	20.560
2.850	20.516
2.860	20.484
2.870	20.467
2.880	20.470
2.890	20.494
2.900	20.538
2.910	20.601
2.920	20.680
2.930	20.771
2.940	20.871
2.950	20.975
2.960	21.080
2.970	21.183
2.980	21.284
2.990	21.382
3.000	21.475
3.010	21.562
3.020	21.644
3.030	21.718
3.040	21.783
3.050	21.836
3.060	21.875
3.070	21.895
3.080	21.896
3.090	21.874
3.100	21.831
3.110	21.767
3.120	21.685
3.130	21.591
3.140	21.491
3.150	21.393
3.160	21.304
3.170	21.232
3.180	21.182
3.190	21.160
3.200	21.167
3.210	21.202
3.220	21.262
3.230	21.339
3.240	21.427
3.250	21.516
3.260	21.597
3.270	21.659
3.280	21.697
3.290	21.705
3.300	21.681
3.310	21.627
3.320	21.545
3.330	21.442
3.340	21.328
3.350	21.211
3.360	21.101
3.370	21.007
3.380	20.937
3.390	20.896
3.400	20.886
3.410	20.908
3.420	20.958
3.430	21.031
3.440	21.120
3.450	21.218
3.460	21.315
3.470	21.403
3.480	21.475
3.490	21.526
3.500	21.551
3.510	21.548
3.520	21.517
3.530	21.460
3.540	21.380
3.550	21.282
3.560	21.171
3.570	21.053
3.580	20.936
3.590	20.825
3.600	20.728
3.610	20.649
3.620	20.594
3.630	20.567
3.640	20.571
3.650	20.608
3.660	20.677
3.670	20.777
3.680	20.906
3.690	21.058
3.700	21.228
3.710	21.408
3.720	21.591
3.730	21.769
3.740	21.932
3.750	22.074
3.760	22.190
3.770	22.274
3.780	22.323
3.790	22.338
3.800	22.320
3.810	22.272
3.820	22.199
3.830	22.106
3.840	21.999
3.850	21.885
3.860	21.767
3.870	21.652
3.880	21.542
3.890	21.438
3.900	21.342
3.910	21.254
3.920	21.172
3.930	21.097
3.940	21.028
3.950	20.965
3.960	20.909
3.970	20.861
3.980	20.823
3.990	20.798
4.000	20.788
4.010	20.794
4.020	20.818
4.030	20.857
4.040	20.912
4.050	20.976
4.060	21.046
4.070	21.115
4.080	21.177
4.090	21.223
4.100	21.249
4.110	21.250
4.120	21.221
4.130	21.164
4.140	21.078
4.150	20.968
4.160	20.839
4.170	20.697
4.180	20.551
4.190	20.407
4.200	20.272
4.210	20.152
4.220	20.051
4.230	19.971
4.240	19.914
4.250	19.878
4.260	19.861
4.270	19.860
4.280	19.871
4.290	19.891
4.300	19.916
4.310	19.945
4.320	19.976
4.330	20.006
4.340	20.034
4.350	20.060
4.360	20.081
4.370	20.095
4.380	20.100
4.390	20.091
4.400	20.066
4.410	20.018
4.420	19.946
4.430	19.846
4.440	19.717
4.450	19.561
4.460	19.380
4.470	19.180
4.480	18.971
4.490	18.761
4.500	18.563
4.510	18.388
4.520	18.248
4.530	18.152
4.540	18.108
4.550	18.119
4.560	18.187
4.570	18.306
4.580	18.470
4.590	18.669
4.600	18.889
4.610	19.116
4.620	19.336
4.630	19.534
4.640	19.698
4.650	19.820
4.660	19.894
4.670	19.918
4.680	19.893
4.690	19.824
4.700	19.720
4.710	19.590
4.720	19.445
4.730	19.297
4.740	19.158
4.750	19.036
4.760	18.941
4.770	18.876
4.780	18.847
4.790	18.853
4.800	18.893
4.810	18.962
4.820	19.056
4.830	19.167
4.840	19.287
4.850	19.409
4.860	19.523
4.870	19.622
4.880	19.700
4.890	19.752
4.900	19.774
4.910	19.764
4.920	19.725
4.930	19.658
4.940	19.570
4.950	19.467
4.960	19.357
4.970	19.250
4.980	19.154
4.990	19.080
5.000	19.035
5.010	19.023
5.020	19.049
5.030	19.111
5.040	19.209
5.050	19.335
5.060	19.482
5.070	19.641
5.080	19.802
5.090	19.953
5.100	20.086
5.110	20.193
5.120	20.269
5.130	20.314
5.140	20.327
5.150	20.314
5.160	20.279
5.170	20.231
5.180	20.179
5.190	20.129
5.200	20.088
5.210	20.061
5.220	20.050
5.230	20.052
5.240	20.066
5.250	20.085
5.260	20.103
5.270	20.113
5.280	20.108
5.290	20.083
5.300	20.038
5.310	19.971
5.320	19.886
5.330	19.789
5.340	19.687
5.350	19.591
5.360	19.508
5.370	19.448
5.380	19.416
5.390	19.416
5.400	19.449
5.410	19.511
5.420	19.597
5.430	19.699
5.440	19.807
5.450	19.910
5.460	20.000
5.470	20.068
5.480	20.109
5.490	20.123
5.500	20.108
5.510	20.071
5.520	20.019
5.530	19.959
5.540	19.901
5.550	19.855
5.560	19.828
5.570	19.827
5.580	19.853
5.590	19.906
5.600	19.984
5.610	20.081
5.620	20.190
5.630	20.301
5.640	20.407
5.650	20.499
5.660	20.571
5.670	20.619
5.680	20.642
5.690	20.640
5.700	20.616
5.710	20.574
5.720	20.522
5.730	20.467
5.740	20.414
5.750	20.371
5.760	20.342
5.770	20.334
5.780	20.347
5.790	20.384
5.800	20.444
5.810	20.527
5.820	20.631
5.830	20.752
5.840	20.887
5.850	21.032
5.860	21.181
5.870	21.330
5.880	21.474
5.890	21.606
5.900	21.721
5.910	21.815
5.920	21.884
5.930	21.923
5.940	21.933
5.950	21.914
5.960	21.868
5.970	21.800
5.980	21.718
5.990	21.628
6.000	21.541
6.010	21.465
6.020	21.409
6.030	21.379
6.040	21.378
6.050	21.409
6.060	21.468
6.070	21.550
6.080	21.646
6.090	21.746
6.100	21.837
6.110	21.909
6.120	21.952
6.130	21.958
6.140	21.925
6.150	21.852
6.160	21.746
6.170	21.616
6.180	21.472
6.190	21.330
6.200	21.203
6.210	21.105
6.220	21.046
6.230	21.031
6.240	21.061
6.250	21.133
6.260	21.237
6.270	21.359
6.280	21.483
6.290	21.589
6.300	21.661
6.310	21.684
6.320	21.646
6.330	21.541
6.340	21.370
6.350	21.138
6.360	20.858
6.370	20.545
6.380	20.219
6.390	19.901
6.400	19.609
6.410	19.360
6.420	19.167
6.430	19.035
6.440	18.967
6.450	18.955
6.460	18.990
6.470	19.057
6.480	19.140
6.490	19.219
6.500	19.279
6.510	19.307
6.520	19.291
6.530	19.227
6.540	19.115
6.550	18.960
6.560	18.771
6.570	18.561
6.580	18.343
6.590	18.132
6.600	17.941
6.610	17.780
6.620	17.657
6.630	17.577
6.640	17.538
6.650	17.538
6.660	17.570
6.670	17.626
6.680	17.696
6.690	17.772
6.700	17.843
6.710	17.905
6.720	17.951
6.730	17.980
6.740	17.990
6.750	17.984
6.760	17.964
6.770	17.934
6.780	17.899
6.790	17.862
6.800	17.827
6.810	17.797
6.820	17.773
6.830	17.757
6.840	17.749
6.850	17.748
6.860	17.753
6.870	17.764
6.880	17.779
6.890	17.799
6.900	17.823
6.910	17.850
6.920	17.881
6.930	17.913
6.940	17.947
6.950	17.980
6.960	18.011
6.970	18.036
6.980	18.052
6.990	18.056
7.000	18.044
7.010	18.013
7.020	17.961
7.030	17.889
7.040	17.795
7.050	17.684
7.060	17.560
7.070	17.427
7.080	17.294
7.090	17.167
7.100	17.056
7.110	16.967
7.120	16.907
7.130	16.881
7.140	16.891
7.150	16.938
7.160	17.019
7.170	17.129
7.180	17.260
7.190	17.403
7.200	17.546
7.210	17.679
7.220	17.790
7.230	17.872
7.240	17.916
7.250	17.919
7.260	17.881
7.270	17.804
7.280	17.693
7.290	17.559
7.300	17.411
7.310	17.262
7.320	17.125
7.330	17.009
7.340	16.923
7.350	16.874
7.360	16.864
7.370	16.890
7.380	16.947
7.390	17.028
7.400	17.120
7.410	17.213
7.420	17.294
7.430	17.354
7.440	17.384
7.450	17.380
7.460	17.343
7.470	17.277
7.480	17.190
7.490	17.093
7.500	16.999
7.510	16.921
7.520	16.872
7.530	16.860
7.540	16.893
7.550	16.970
7.560	17.088
7.570	17.239
7.580	17.410
7.590	17.585
7.600	17.749
7.610	17.886
7.620	17.982
7.630	18.028
7.640	18.020
7.650	17.960
7.660	17.854
7.670	17.715
7.680	17.559
7.690	17.405
7.700	17.272
7.710	17.176
7.720	17.132
7.730	17.147
7.740	17.225
7.750	17.361
7.760	17.547
7.770	17.767
7.780	18.005
7.790	18.239
7.800	18.452
7.810	18.625
7.820	18.747
7.830	18.809
7.840	18.809
7.850	18.752
7.860	18.644
7.870	18.498
7.880	18.330
7.890	18.153
7.900	17.981
7.910	17.826
7.920	17.696
7.930	17.593
7.940	17.518
7.950	17.467
7.960	17.434
7.970	17.412
7.980	17.393
7.990	17.374
8.000	17.350
8.010	17.322
8.020	17.294
8.030	17.272
8.040	17.265
8.050	17.281
8.060	17.328
8.070	17.412
8.080	17.537
8.090	17.699
8.100	17.894
8.110	18.112
8.120	18.338
8.130	18.558
8.140	18.754
8.150	18.912
8.160	19.019
8.170	19.067
8.180	19.051
8.190	18.975
8.200	18.845
8.210	18.673
8.220	18.474
8.230	18.264
8.240	18.061
8.250	17.878
8.260	17.727
8.270	17.615
8.280	17.545
8.290	17.514
8.300	17.515
8.310	17.538
8.320	17.573
8.330	17.606
8.340	17.627
8.350	17.628
8.360	17.604
8.370	17.553
8.380	17.477
8.390	17.383
8.400	17.278
8.410	17.172
8.420	17.075
8.430	16.994
8.440	16.936
8.450	16.906
8.460	16.903
8.470	16.926
8.480	16.970
8.490	17.030
8.500	17.100
8.510	17.172
8.520	17.242
8.530	17.306
8.540	17.363
8.550	17.413
8.560	17.458
8.570	17.502
8.580	17.547
8.590	17.597
8.600	17.654
8.610	17.719
8.620	17.791
8.630	17.868
8.640	17.944
8.650	18.016
8.660	18.078
8.670	18.126
8.680	18.155
8.690	18.165
8.700	18.156
8.710	18.130
8.720	18.092
8.730	18.047
8.740	18.000
8.750	17.959
8.760	17.927
8.770	17.909
8.780	17.906
8.790	17.918
8.800	17.943
8.810	17.978
8.820	18.018
8.830	18.059
8.840	18.097
8.850	18.131
8.860	18.157
8.870	18.178
8.880	18.195
8.890	18.212
8.900	18.232
8.910	18.259
8.920	18.295
8.930	18.342
8.940	18.398
8.950	18.460
8.960	18.522
8.970	18.579
8.980	18.622
8.990	18.643
9.000	18.637
9.010	18.597
9.020	18.522
9.030	18.412
9.040	18.270
9.050	18.103
9.060	17.918
