Time(s)	V(m/s)
0.000	13.981
0.010	14.006
0.020	14.033
0.030	14.061
0.040	14.088
0.050	14.116
0.060	14.143
0.070	14.173
0.080	14.205
0.090	14.241
0.100	14.283
0.110	14.330
0.120	14.383
0.130	14.438
0.140	14.495
0.150	14.549
0.160	14.595
0.170	14.631
0.180	14.653
0.190	14.657
0.200	14.642
0.210	14.610
0.220	14.562
0.230	14.502
0.240	14.436
0.250	14.370
0.260	14.310
0.270	14.264
0.280	14.238
0.290	14.235
0.300	14.259
0.310	14.309
0.320	14.385
0.330	14.482
0.340	14.597
0.350	14.724
0.360	14.856
0.370	14.987
0.380	15.112
0.390	15.227
0.400	15.327
0.410	15.412
0.420	15.479
0.430	15.529
0.440	15.561
0.450	15.576
0.460	15.574
0.470	15.556
0.480	15.520
0.490	15.466
0.500	15.394
0.510	15.304
0.520	15.197
0.530	15.073
0.540	14.937
0.550	14.792
0.560	14.645
0.570	14.500
0.580	14.367
0.590	14.252
0.600	14.160
0.610	14.098
0.620	14.069
0.630	14.072
0.640	14.106
0.650	14.168
0.660	14.250
0.670	14.345
0.680	14.444
0.690	14.539
0.700	14.622
0.710	14.687
0.720	14.730
0.730	14.749
0.740	14.747
0.750	14.726
0.760	14.692
0.770	14.649
0.780	14.606
0.790	14.567
0.800	14.538
0.810	14.519
0.820	14.513
0.830	14.517
0.840	14.529
0.850	14.542
0.860	14.552
0.870	14.554
0.880	14.543
0.890	14.516
0.900	14.472
0.910	14.413
0.920	14.341
0.930	14.262
0.940	14.180
0.950	14.104
0.960	14.037
0.970	13.986
0.980	13.952
0.990	13.938
1.000	13.942
1.010	13.962
1.020	13.993
1.030	14.029
1.040	14.067
1.050	14.100
1.060	14.126
1.070	14.143
1.080	14.151
1.090	14.153
1.100	14.151
1.110	14.152
1.120	14.160
1.130	14.181
1.140	14.217
1.150	14.270
1.160	14.342
1.170	14.427
1.180	14.523
1.190	14.623
1.200	14.718
1.210	14.800
1.220	14.863
1.230	14.901
1.240	14.908
1.250	14.885
1.260	14.831
1.270	14.752
1.280	14.652
1.290	14.538
1.300	14.421
1.310	14.306
1.320	14.201
1.330	14.110
1.340	14.038
1.350	13.985
1.360	13.948
1.370	13.925
1.380	13.910
1.390	13.897
1.400	13.881
1.410	13.857
1.420	13.820
1.430	13.770
1.440	13.705
1.450	13.628
1.460	13.543
1.470	13.452
1.480	13.362
1.490	13.277
1.500	13.201
1.510	13.138
1.520	13.087
1.530	13.050
1.540	13.025
1.550	13.009
1.560	12.999
1.570	12.991
1.580	12.981
1.590	12.967
1.600	12.948
1.610	12.922
1.620	12.892
1.630	12.858
1.640	12.824
1.650	12.792
1.660	12.766
1.670	12.747
1.680	12.739
1.690	12.742
1.700	12.755
1.710	12.778
1.720	12.809
1.730	12.844
1.740	12.882
1.750	12.919
1.760	12.954
1.770	12.986
1.780	13.013
1.790	13.035
1.800	13.053
1.810	13.068
1.820	13.081
1.830	13.094
1.840	13.106
1.850	13.118
1.860	13.130
1.870	13.140
1.880	13.147
1.890	13.149
1.900	13.145
1.910	13.134
1.920	13.114
1.930	13.086
1.940	13.050
1.950	13.008
1.960	12.962
1.970	12.915
1.980	12.869
1.990	12.827
2.000	12.790
2.010	12.759
2.020	12.736
2.030	12.719
2.040	12.706
2.050	12.696
2.060	12.685
2.070	12.672
2.080	12.654
2.090	12.629
2.100	12.597
2.110	12.556
2.120	12.509
2.130	12.457
2.140	12.402
2.150	12.347
2.160	12.294
2.170	12.247
2.180	12.206
2.190	12.173
2.200	12.149
2.210	12.134
2.220	12.126
