Time(s)	V(m/s)
0.000	26.348
0.010	26.405
0.020	26.467
0.030	26.529
0.040	26.591
0.050	26.653
0.060	26.716
0.070	26.781
0.080	26.854
0.090	26.936
0.100	27.031
0.110	27.138
0.120	27.256
0.130	27.382
0.140	27.510
0.150	27.631
0.160	27.737
0.170	27.818
0.180	27.867
0.190	27.876
0.200	27.844
0.210	27.771
0.220	27.662
0.230	27.526
0.240	27.376
0.250	27.226
0.260	27.092
0.270	26.989
0.280	26.929
0.290	26.922
0.300	26.976
0.310	27.089
0.320	27.261
0.330	27.482
0.340	27.742
0.350	28.028
0.360	28.327
0.370	28.624
0.380	28.907
0.390	29.167
0.400	29.394
0.410	29.586
0.420	29.738
0.430	29.851
0.440	29.924
0.450	29.959
0.460	29.955
0.470	29.913
0.480	29.832
0.490	29.712
0.500	29.550
0.510	29.347
0.520	29.104
0.530	28.826
0.540	28.518
0.550	28.191
0.560	27.858
0.570	27.532
0.580	27.232
0.590	26.971
0.600	26.765
0.610	26.626
0.620	26.559
0.630	26.567
0.640	26.646
0.650	26.786
0.660	26.972
0.670	27.188
0.680	27.413
0.690	27.628
0.700	27.816
0.710	27.964
0.720	28.062
0.730	28.107
0.740	28.103
0.750	28.056
0.760	27.978
0.770	27.884
0.780	27.786
0.790	27.699
0.800	27.633
0.810	27.592
0.820	27.579
0.830	27.590
0.840	27.616
0.850	27.647
0.860	27.671
0.870	27.676
0.880	27.651
0.890	27.591
0.900	27.493
0.910	27.360
0.920	27.199
0.930	27.020
0.940	26.837
0.950	26.665
0.960	26.515
0.970	26.400
0.980	26.325
0.990	26.294
1.000	26.305
1.010	26.350
1.020	26.420
1.030	26.504
1.040	26.590
1.050	26.666
1.060	26.726
1.070	26.765
1.080	26.784
1.090	26.788
1.100	26.786
1.110	26.789
1.120	26.808
1.130	26.855
1.140	26.937
1.150	27.060
1.160	27.222
1.170	27.417
1.180	27.635
1.190	27.861
1.200	28.077
1.210	28.265
1.220	28.409
1.230	28.494
1.240	28.512
1.250	28.460
1.260	28.340
1.270	28.161
1.280	27.936
1.290	27.682
1.300	27.416
1.310	27.158
1.320	26.921
1.330	26.719
1.340	26.557
1.350	26.437
1.360	26.356
1.370	26.305
1.380	26.272
1.390	26.245
1.400	26.211
1.410	26.157
1.420	26.076
1.430	25.963
1.440	25.818
1.450	25.646
1.460	25.453
1.470	25.250
1.480	25.048
1.490	24.857
1.500	24.687
1.510	24.544
1.520	24.432
1.530	24.350
1.540	24.294
1.550	24.260
1.560	24.238
1.570	24.220
1.580	24.200
1.590	24.170
1.600	24.128
1.610	24.072
1.620	24.004
1.630	23.929
1.640	23.852
1.650	23.781
1.660	23.723
1.670	23.683
1.680	23.666
