Time(s)	V(m/s)
0.000	16.214
0.010	16.245
0.020	16.278
0.030	16.312
0.040	16.345
0.050	16.378
0.060	16.411
0.070	16.447
0.080	16.486
0.090	16.530
0.100	16.580
0.110	16.637
0.120	16.701
0.130	16.768
0.140	16.837
0.150	16.902
0.160	16.958
0.170	17.002
0.180	17.028
0.190	17.033
0.200	17.015
0.210	16.976
0.220	16.918
0.230	16.846
0.240	16.765
0.250	16.685
0.260	16.613
0.270	16.558
0.280	16.526
0.290	16.523
0.300	16.551
0.310	16.612
0.320	16.703
0.330	16.822
0.340	16.961
0.350	17.114
0.360	17.274
0.370	17.432
0.380	17.584
0.390	17.723
0.400	17.844
0.410	17.947
0.420	18.028
0.430	18.088
0.440	18.127
0.450	18.146
0.460	18.144
0.470	18.121
0.480	18.078
0.490	18.013
0.500	17.926
0.510	17.817
0.520	17.687
0.530	17.538
0.540	17.373
0.550	17.198
0.560	17.019
0.570	16.845
0.580	16.684
0.590	16.544
0.600	16.434
0.610	16.359
0.620	16.323
0.630	16.327
0.640	16.369
0.650	16.443
0.660	16.542
0.670	16.657
0.680	16.778
0.690	16.892
0.700	16.993
0.710	17.071
0.720	17.124
0.730	17.148
0.740	17.145
0.750	17.120
0.760	17.078
0.770	17.027
0.780	16.974
0.790	16.928
0.800	16.892
0.810	16.870
0.820	16.862
0.830	16.868
0.840	16.881
0.850	16.897
0.860	16.910
0.870	16.912
0.880	16.899
0.890	16.866
0.900	16.813
0.910	16.742
0.920	16.655
0.930	16.559
0.940	16.461
0.950	16.368
0.960	16.288
0.970	16.226
0.980	16.185
0.990	16.169
1.000	16.174
1.010	16.198
1.020	16.235
1.030	16.279
1.040	16.324
1.050	16.365
1.060	16.396
1.070	16.417
1.080	16.427
1.090	16.429
1.100	16.427
1.110	16.429
1.120	16.438
1.130	16.463
1.140	16.507
1.150	16.572
1.160	16.658
1.170	16.762
1.180	16.878
1.190	16.999
1.200	17.114
1.210	17.214
1.220	17.290
1.230	17.336
1.240	17.345
1.250	17.317
1.260	17.252
1.270	17.156
1.280	17.035
1.290	16.898
1.300	16.756
1.310	16.617
1.320	16.490
1.330	16.381
1.340	16.294
1.350	16.229
1.360	16.185
1.370	16.157
1.380	16.139
1.390	16.124
1.400	16.105
1.410	16.075
1.420	16.031
1.430	15.970
1.440	15.892
1.450	15.799
1.460	15.696
1.470	15.586
1.480	15.478
1.490	15.375
1.500	15.283
1.510	15.206
1.520	15.146
1.530	15.101
1.540	15.071
1.550	15.052
1.560	15.039
1.570	15.029
1.580	15.018
1.590	15.001
1.600	14.978
1.610	14.948
1.620	14.911
1.630	14.870
1.640	14.829
1.650	14.790
1.660	14.759
1.670	14.737
1.680	14.727
1.690	14.730
1.700	14.747
1.710	14.774
1.720	14.811
1.730	14.854
1.740	14.900
1.750	14.946
1.760	14.988
1.770	15.026
1.780	15.059
1.790	15.086
1.800	15.108
1.810	15.126
1.820	15.142
1.830	15.157
1.840	15.172
1.850	15.187
1.860	15.201
1.870	15.214
1.880	15.222
1.890	15.225
1.900	15.221
1.910	15.207
1.920	15.183
1.930	15.149
1.940	15.106
1.950	15.056
1.960	15.000
1.970	14.943
1.980	14.888
1.990	14.837
2.000	14.792
