Time(s)	V(m/s)
0.000	20.705
0.010	20.747
0.020	20.792
0.030	20.838
0.040	20.884
0.050	20.929
0.060	20.975
0.070	21.023
0.080	21.076
0.090	21.137
0.100	21.206
0.110	21.284
0.120	21.371
0.130	21.464
0.140	21.557
0.150	21.646
0.160	21.724
0.170	21.783
0.180	21.819
0.190	21.826
0.200	21.802
0.210	21.748
0.220	21.669
0.230	21.569
0.240	21.459
0.250	21.350
0.260	21.251
0.270	21.175
0.280	21.132
0.290	21.127
0.300	21.166
0.310	21.249
0.320	21.375
0.330	21.537
0.340	21.728
0.350	21.937
0.360	22.156
0.370	22.374
0.380	22.581
0.390	22.771
0.400	22.938
0.410	23.078
0.420	23.190
0.430	23.272
0.440	23.326
0.450	23.351
0.460	23.349
0.470	23.318
0.480	23.258
0.490	23.170
0.500	23.051
0.510	22.902
0.520	22.724
0.530	22.520
0.540	22.294
0.550	22.055
0.560	21.810
0.570	21.571
0.580	21.351
0.590	21.160
0.600	21.009
0.610	20.906
0.620	20.857
0.630	20.863
0.640	20.920
0.650	21.022
0.660	21.159
0.670	21.317
0.680	21.481
0.690	21.639
0.700	21.777
0.710	21.884
0.720	21.956
0.730	21.989
0.740	21.986
0.750	21.951
0.760	21.894
0.770	21.825
0.780	21.753
0.790	21.689
0.800	21.640
0.810	21.610
0.820	21.600
0.830	21.608
0.840	21.627
0.850	21.649
0.860	21.666
0.870	21.670
0.880	21.651
0.890	21.607
0.900	21.535
0.910	21.437
0.920	21.319
0.930	21.188
0.940	21.053
0.950	20.927
0.960	20.817
0.970	20.732
0.980	20.677
0.990	20.654
1.000	20.661
1.010	20.694
1.020	20.746
1.030	20.807
1.040	20.869
1.050	20.925
1.060	20.968
1.070	20.997
1.080	21.010
1.090	21.013
1.100	21.012
1.110	21.013
1.120	21.027
1.130	21.061
1.140	21.121
1.150	21.211
1.160	21.329
1.170	21.472
1.180	21.631
1.190	21.796
1.200	21.954
1.210	22.092
1.220	22.197
1.230	22.259
1.240	22.272
1.250	22.234
1.260	22.146
1.270	22.014
1.280	21.849
1.290	21.662
1.300	21.467
1.310	21.277
1.320	21.103
1.330	20.954
1.340	20.835
1.350	20.747
1.360	20.687
1.370	20.650
1.380	20.625
1.390	20.605
1.400	20.579
1.410	20.539
1.420	20.479
1.430	20.396
1.440	20.290
1.450	20.163
1.460	20.021
1.470	19.872
1.480	19.723
1.490	19.583
1.500	19.458
1.510	19.353
1.520	19.270
1.530	19.210
1.540	19.168
1.550	19.142
1.560	19.126
1.570	19.113
1.580	19.097
1.590	19.075
1.600	19.044
1.610	19.002
1.620	18.952
1.630	18.897
1.640	18.840
1.650	18.788
1.660	18.745
1.670	18.715
1.680	18.702
1.690	18.707
1.700	18.730
1.710	18.768
1.720	18.819
1.730	18.878
1.740	18.941
1.750	19.004
1.760	19.063
1.770	19.115
1.780	19.160
1.790	19.197
1.800	19.228
1.810	19.253
1.820	19.276
1.830	19.297
1.840	19.317
1.850	19.338
1.860	19.358
1.870	19.375
1.880	19.387
1.890	19.392
1.900	19.386
1.910	19.367
1.920	19.335
1.930	19.289
1.940	19.230
1.950	19.161
1.960	19.086
1.970	19.008
1.980	18.932
1.990	18.862
2.000	18.802
2.010	18.752
2.020	18.713
2.030	18.685
2.040	18.665
2.050	18.648
2.060	18.631
2.070	18.610
2.080	18.581
2.090	18.540
2.100	18.487
2.110	18.420
2.120	18.343
2.130	18.257
2.140	18.166
2.150	18.075
2.160	17.988
2.170	17.910
2.180	17.843
2.190	17.789
2.200	17.750
2.210	17.725
2.220	17.712
2.230	17.708
2.240	17.712
2.250	17.720
2.260	17.730
2.270	17.738
2.280	17.745
2.290	17.749
2.300	17.749
2.310	17.746
2.320	17.740
2.330	17.731
2.340	17.719
2.350	17.703
2.360	17.683
2.370	17.658
2.380	17.627
2.390	17.589
2.400	17.546
2.410	17.499
2.420	17.450
2.430	17.404
2.440	17.366
2.450	17.342
2.460	17.337
2.470	17.358
2.480	17.409
2.490	17.493
2.500	17.611
2.510	17.759
2.520	17.935
2.530	18.129
2.540	18.332
2.550	18.535
2.560	18.724
2.570	18.890
2.580	19.024
2.590	19.118
2.600	19.168
2.610	19.175
2.620	19.142
2.630	19.075
2.640	18.982
2.650	18.874
2.660	18.762
2.670	18.657
2.680	18.567
2.690	18.499
2.700	18.457
2.710	18.443
2.720	18.454
2.730	18.484
2.740	18.529
2.750	18.581
2.760	18.631
2.770	18.673
2.780	18.703
2.790	18.716
2.800	18.711
2.810	18.691
2.820	18.659
2.830	18.618
2.840	18.576
2.850	18.538
2.860	18.510
2.870	18.495
2.880	18.497
2.890	18.518
2.900	18.557
2.910	18.612
2.920	18.681
2.930	18.761
2.940	18.848
2.950	18.939
2.960	19.030
2.970	19.121
2.980	19.210
2.990	19.295
3.000	19.376
3.010	19.452
3.020	19.524
3.030	19.589
3.040	19.646
3.050	19.692
3.060	19.726
3.070	19.744
3.080	19.744
3.090	19.725
3.100	19.687
3.110	19.631
3.120	19.559
3.130	19.477
3.140	19.389
3.150	19.303
3.160	19.225
3.170	19.162
3.180	19.119
3.190	19.099
3.200	19.105
3.210	19.136
3.220	19.188
3.230	19.256
3.240	19.333
3.250	19.410
3.260	19.481
3.270	19.535
3.280	19.568
3.290	19.575
3.300	19.554
3.310	19.506
3.320	19.435
3.330	19.345
3.340	19.245
3.350	19.142
