Time(s)	V(m/s)
0.000	5.186
0.010	5.193
0.020	5.201
0.030	5.208
0.040	5.216
0.050	5.224
0.060	5.232
0.070	5.240
0.080	5.249
0.090	5.259
0.100	5.270
0.110	5.284
0.120	5.298
0.130	5.314
0.140	5.330
0.150	5.345
0.160	5.358
0.170	5.368
0.180	5.374
0.190	5.375
0.200	5.371
0.210	5.362
0.220	5.348
0.230	5.331
0.240	5.313
0.250	5.294
0.260	5.278
0.270	5.265
0.280	5.257
0.290	5.256
0.300	5.263
0.310	5.277
0.320	5.298
0.330	5.326
0.340	5.358
0.350	5.393
0.360	5.430
0.370	5.467
0.380	5.502
0.390	5.534
0.400	5.562
0.410	5.585
0.420	5.604
0.430	5.618
0.440	5.627
0.450	5.631
0.460	5.631
0.470	5.625
0.480	5.615
0.490	5.600
0.500	5.580
0.510	5.555
0.520	5.524
0.530	5.490
0.540	5.452
0.550	5.411
0.560	5.369
0.570	5.329
0.580	5.292
0.590	5.259
0.600	5.234
0.610	5.216
0.620	5.208
0.630	5.208
0.640	5.218
0.650	5.235
0.660	5.258
0.670	5.284
0.680	5.312
0.690	5.339
0.700	5.362
0.710	5.380
0.720	5.392
0.730	5.397
0.740	5.396
0.750	5.390
0.760	5.381
0.770	5.369
0.780	5.356
0.790	5.346
0.800	5.337
0.810	5.332
0.820	5.330
0.830	5.331
0.840	5.334
0.850	5.338
0.860	5.340
0.870	5.341
0.880	5.338
0.890	5.330
0.900	5.318
0.910	5.301
0.920	5.281
0.930	5.258
0.940	5.235
0.950	5.214
0.960	5.195
0.970	5.181
0.980	5.171
0.990	5.167
1.000	5.168
1.010	5.174
1.020	5.182
1.030	5.192
1.040	5.202
1.050	5.212
1.060	5.219
1.070	5.223
1.080	5.226
1.090	5.226
1.100	5.225
1.110	5.226
1.120	5.228
1.130	5.233
1.140	5.243
1.150	5.258
1.160	5.278
1.170	5.302
1.180	5.329
1.190	5.356
1.200	5.383
1.210	5.406
1.220	5.423
1.230	5.434
1.240	5.436
1.250	5.429
1.260	5.414
1.270	5.391
1.280	5.363
1.290	5.331
1.300	5.298
1.310	5.266
1.320	5.236
1.330	5.211
1.340	5.191
1.350	5.175
1.360	5.165
1.370	5.158
1.380	5.154
1.390	5.150
1.400	5.146
1.410	5.139
1.420	5.128
1.430	5.114
1.440	5.096
1.450	5.074
1.460	5.050
1.470	5.024
1.480	4.999
1.490	4.975
1.500	4.954
1.510	4.936
1.520	4.921
1.530	4.911
1.540	4.904
1.550	4.899
1.560	4.896
1.570	4.893
1.580	4.891
1.590	4.887
1.600	4.881
1.610	4.874
1.620	4.865
1.630	4.855
1.640	4.846
1.650	4.837
1.660	4.829
1.670	4.824
1.680	4.821
1.690	4.822
1.700	4.826
1.710	4.832
1.720	4.840
1.730	4.850
1.740	4.860
1.750	4.871
1.760	4.880
1.770	4.889
1.780	4.896
1.790	4.903
1.800	4.907
1.810	4.912
1.820	4.915
1.830	4.918
1.840	4.922
1.850	4.925
1.860	4.928
1.870	4.931
1.880	4.933
1.890	4.933
1.900	4.932
1.910	4.929
1.920	4.923
1.930	4.915
1.940	4.905
1.950	4.893
1.960	4.880
1.970	4.867
1.980	4.853
1.990	4.841
2.000	4.831
2.010	4.822
2.020	4.816
2.030	4.811
2.040	4.807
2.050	4.804
2.060	4.801
2.070	4.797
2.080	4.792
2.090	4.785
2.100	4.775
2.110	4.764
2.120	4.751
2.130	4.736
2.140	4.720
2.150	4.705
2.160	4.690
2.170	4.676
2.180	4.665
2.190	4.656
2.200	4.649
2.210	4.644
2.220	4.642
2.230	4.641
2.240	4.642
2.250	4.643
2.260	4.644
2.270	4.645
2.280	4.646
2.290	4.647
2.300	4.647
2.310	4.646
2.320	4.645
2.330	4.643
2.340	4.641
2.350	4.638
2.360	4.634
2.370	4.630
2.380	4.624
2.390	4.618
2.400	4.611
2.410	4.602
2.420	4.594
2.430	4.586
2.440	4.580
2.450	4.575
2.460	4.574
2.470	4.578
2.480	4.586
2.490	4.600
2.500	4.620
2.510	4.645
2.520	4.674
2.530	4.707
2.540	4.741
2.550	4.775
2.560	4.807
2.570	4.835
2.580	4.858
2.590	4.873
2.600	4.882
2.610	4.883
2.620	4.877
2.630	4.866
2.640	4.850
2.650	4.831
2.660	4.812
2.670	4.794
2.680	4.779
2.690	4.768
2.700	4.760
2.710	4.758
2.720	4.759
2.730	4.765
2.740	4.772
2.750	4.781
2.760	4.789
2.770	4.796
2.780	4.801
2.790	4.803
2.800	4.802
2.810	4.798
2.820	4.793
2.830	4.786
2.840	4.779
2.850	4.772
2.860	4.767
2.870	4.764
2.880	4.765
2.890	4.768
2.900	4.774
2.910	4.784
2.920	4.795
2.930	4.809
2.940	4.823
2.950	4.838
2.960	4.854
2.970	4.869
2.980	4.884
2.990	4.898
3.000	4.912
3.010	4.924
3.020	4.936
3.030	4.947
3.040	4.957
3.050	4.964
3.060	4.970
3.070	4.973
3.080	4.973
3.090	4.969
3.100	4.963
3.110	4.953
3.120	4.941
3.130	4.927
3.140	4.912
3.150	4.897
3.160	4.884
3.170	4.873
3.180	4.866
3.190	4.862
3.200	4.863
3.210	4.868
3.220	4.877
3.230	4.888
3.240	4.901
3.250	4.914
3.260	4.925
3.270	4.934
3.280	4.940
3.290	4.941
3.300	4.937
3.310	4.929
3.320	4.917
3.330	4.901
3.340	4.884
3.350	4.867
3.360	4.850
3.370	4.836
3.380	4.826
3.390	4.819
3.400	4.818
3.410	4.821
3.420	4.828
3.430	4.839
3.440	4.852
3.450	4.866
3.460	4.880
3.470	4.893
3.480	4.903
3.490	4.911
3.500	4.914
3.510	4.913
3.520	4.909
3.530	4.900
3.540	4.888
3.550	4.873
3.560	4.857
3.570	4.839
3.580	4.822
3.590	4.805
3.600	4.791
3.610	4.779
3.620	4.770
3.630	4.766
3.640	4.767
3.650	4.772
3.660	4.782
3.670	4.797
3.680	4.815
3.690	4.838
3.700	4.863
3.710	4.889
3.720	4.916
3.730	4.942
3.740	4.966
3.750	4.987
3.760	5.004
3.770	5.016
3.780	5.023
3.790	5.025
3.800	5.022
3.810	5.015
3.820	5.004
3.830	4.990
3.840	4.974
3.850	4.957
3.860	4.939
3.870	4.922
3.880	4.905
3.890	4.890
3.900	4.875
3.910	4.862
3.920	4.850
3.930	4.838
3.940	4.828
3.950	4.818
3.960	4.810
3.970	4.802
3.980	4.797
3.990	4.793
4.000	4.791
4.010	4.792
4.020	4.795
4.030	4.800
4.040	4.808
4.050	4.817
4.060	4.828
4.070	4.838
4.080	4.846
4.090	4.853
4.100	4.857
4.110	4.856
4.120	4.852
4.130	4.843
4.140	4.830
4.150	4.814
4.160	4.794
4.170	4.773
4.180	4.751
4.190	4.730
4.200	4.709
4.210	4.691
4.220	4.676
4.230	4.664
4.240	4.655
4.250	4.650
4.260	4.647
4.270	4.647
4.280	4.648
4.290	4.651
4.300	4.654
4.310	4.658
4.320	4.662
4.330	4.667
4.340	4.671
4.350	4.674
4.360	4.677
4.370	4.679
4.380	4.679
4.390	4.678
4.400	4.674
4.410	4.666
4.420	4.655
4.430	4.640
4.440	4.621
4.450	4.598
4.460	4.571
4.470	4.541
4.480	4.510
4.490	4.479
4.500	4.449
4.510	4.423
4.520	4.402
4.530	4.388
4.540	4.381
4.550	4.382
4.560	4.392
4.570	4.409
4.580	4.433
4.590	4.463
4.600	4.495
4.610	4.528
4.620	4.561
4.630	4.590
4.640	4.614
4.650	4.632
4.660	4.642
4.670	4.646
4.680	4.642
4.690	4.631
4.700	4.616
4.710	4.596
4.720	4.575
4.730	4.553
4.740	4.532
4.750	4.514
4.760	4.499
4.770	4.490
4.780	4.485
4.790	4.486
4.800	4.492
4.810	4.502
4.820	4.515
4.830	4.532
4.840	4.549
4.850	4.567
4.860	4.584
4.870	4.598
4.880	4.609
4.890	4.617
4.900	4.620
4.910	4.618
4.920	4.612
4.930	4.602
4.940	4.589
4.950	4.574
4.960	4.557
4.970	4.541
4.980	4.527
4.990	4.516
5.000	4.509
5.010	4.507
5.020	4.511
5.030	4.520
5.040	4.534
5.050	4.553
5.060	4.574
5.070	4.598
5.080	4.621
5.090	4.643
5.100	4.663
5.110	4.678
5.120	4.690
5.130	4.696
5.140	4.698
5.150	4.696
5.160	4.690
5.170	4.683
5.180	4.675
5.190	4.668
5.200	4.662
5.210	4.657
5.220	4.656
5.230	4.656
5.240	4.658
5.250	4.660
5.260	4.663
5.270	4.664
5.280	4.663
5.290	4.659
5.300	4.652
5.310	4.642
5.320	4.629
5.330	4.615
5.340	4.600
5.350	4.585
5.360	4.573
5.370	4.564
5.380	4.559
5.390	4.559
5.400	4.564
5.410	4.573
5.420	4.585
5.430	4.600
5.440	4.616
5.450	4.631
5.460	4.644
5.470	4.654
5.480	4.660
5.490	4.662
5.500	4.659
5.510	4.654
5.520	4.646
5.530	4.637
5.540	4.628
5.550	4.621
5.560	4.617
5.570	4.617
5.580	4.620
5.590	4.628
5.600	4.639
5.610	4.654
5.620	4.670
5.630	4.686
5.640	4.701
5.650	4.715
5.660	4.725
5.670	4.732
5.680	4.735
