Time(s)	V(m/s)
0.000	9.546
0.010	9.562
0.020	9.579
0.030	9.596
0.040	9.612
0.050	9.629
0.060	9.646
0.070	9.664
0.080	9.684
0.090	9.706
0.100	9.731
0.110	9.761
0.120	9.793
0.130	9.827
0.140	9.861
0.150	9.894
0.160	9.923
0.170	9.945
0.180	9.958
0.190	9.960
0.200	9.952
0.210	9.932
0.220	9.902
0.230	9.866
0.240	9.825
0.250	9.784
0.260	9.748
0.270	9.720
0.280	9.704
0.290	9.702
0.300	9.716
0.310	9.747
0.320	9.793
0.330	9.853
0.340	9.924
0.350	10.001
0.360	10.082
0.370	10.162
0.380	10.239
0.390	10.309
0.400	10.371
0.410	10.422
0.420	10.464
0.430	10.494
0.440	10.514
0.450	10.523
0.460	10.522
0.470	10.510
0.480	10.488
0.490	10.455
0.500	10.411
0.510	10.356
0.520	10.290
0.530	10.214
0.540	10.131
0.550	10.042
0.560	9.951
0.570	9.863
0.580	9.781
0.590	9.710
0.600	9.654
0.610	9.616
0.620	9.598
0.630	9.600
0.640	9.621
0.650	9.658
0.660	9.708
0.670	9.766
0.680	9.827
0.690	9.885
0.700	9.936
0.710	9.975
0.720	10.002
0.730	10.014
0.740	10.012
0.750	9.999
0.760	9.978
0.770	9.952
0.780	9.925
0.790	9.902
0.800	9.883
0.810	9.872
0.820	9.868
0.830	9.871
0.840	9.877
0.850	9.885
0.860	9.891
0.870	9.892
0.880	9.885
0.890	9.869
0.900	9.842
0.910	9.806
0.920	9.761
0.930	9.713
0.940	9.663
0.950	9.616
0.960	9.575
0.970	9.543
0.980	9.523
0.990	9.514
1.000	9.516
1.010	9.528
1.020	9.547
1.030	9.569
1.040	9.592
1.050	9.612
1.060	9.628
1.070	9.638
1.080	9.643
1.090	9.644
1.100	9.643
1.110	9.644
1.120	9.648
1.130	9.661
1.140	9.683
1.150	9.716
1.160	9.759
1.170	9.812
1.180	9.870
1.190	9.931
1.200	9.989
1.210	10.040
1.220	10.078
1.230	10.101
1.240	10.105
1.250	10.091
1.260	10.058
1.270	10.009
1.280	9.947
1.290	9.878
1.300	9.806
1.310	9.735
1.320	9.670
1.330	9.615
1.340	9.571
1.350	9.538
1.360	9.515
1.370	9.501
1.380	9.491
1.390	9.483
1.400	9.473
1.410	9.458
1.420	9.436
1.430	9.405
1.440	9.365
1.450	9.318
1.460	9.265
1.470	9.209
1.480	9.154
1.490	9.102
1.500	9.055
1.510	9.016
1.520	8.985
1.530	8.962
1.540	8.947
1.550	8.937
1.560	8.930
1.570	8.925
1.580	8.919
1.590	8.910
1.600	8.898
1.610	8.882
1.620	8.864
1.630	8.843
1.640	8.821
1.650	8.802
1.660	8.786
1.670	8.774
1.680	8.769
1.690	8.771
1.700	8.779
1.710	8.792
1.720	8.811
1.730	8.833
1.740	8.856
1.750	8.878
1.760	8.900
1.770	8.919
1.780	8.935
1.790	8.949
1.800	8.959
1.810	8.969
1.820	8.977
1.830	8.984
1.840	8.991
1.850	8.999
1.860	9.006
1.870	9.012
1.880	9.016
1.890	9.017
1.900	9.015
1.910	9.008
1.920	8.995
1.930	8.978
1.940	8.956
1.950	8.930
1.960	8.902
1.970	8.873
1.980	8.844
1.990	8.818
2.000	8.795
2.010	8.777
2.020	8.762
2.030	8.751
2.040	8.743
2.050	8.737
2.060	8.730
2.070	8.722
2.080	8.711
2.090	8.696
2.100	8.676
2.110	8.651
2.120	8.622
2.130	8.590
2.140	8.556
2.150	8.522
2.160	8.490
2.170	8.460
2.180	8.435
2.190	8.415
2.200	8.400
2.210	8.390
2.220	8.385
2.230	8.384
2.240	8.385
2.250	8.388
2.260	8.391
2.270	8.394
2.280	8.396
2.290	8.397
2.300	8.397
2.310	8.395
2.320	8.393
2.330	8.389
2.340	8.385
2.350	8.379
2.360	8.371
2.370	8.361
2.380	8.350
2.390	8.336
2.400	8.319
2.410	8.302
2.420	8.283
2.430	8.266
2.440	8.252
2.450	8.243
2.460	8.241
2.470	8.248
2.480	8.267
2.490	8.298
2.500	8.341
2.510	8.396
2.520	8.461
2.530	8.532
2.540	8.607
2.550	8.682
2.560	8.752
2.570	8.813
2.580	8.862
2.590	8.897
2.600	8.915
2.610	8.918
2.620	8.905
2.630	8.880
2.640	8.846
2.650	8.806
2.660	8.764
2.670	8.725
2.680	8.691
2.690	8.666
2.700	8.651
2.710	8.645
2.720	8.649
2.730	8.660
2.740	8.677
2.750	8.695
2.760	8.714
2.770	8.729
2.780	8.740
2.790	8.744
2.800	8.743
2.810	8.735
2.820	8.723
2.830	8.708
2.840	8.692
2.850	8.678
2.860	8.667
2.870	8.661
2.880	8.662
2.890	8.670
2.900	8.684
2.910	8.704
2.920	8.729
2.930	8.759
2.940	8.791
2.950	8.824
2.960	8.858
2.970	8.891
2.980	8.924
2.990	8.955
3.000	8.985
3.010	9.013
3.020	9.039
3.030	9.063
3.040	9.084
3.050	9.101
3.060	9.113
3.070	9.119
3.080	9.119
3.090	9.112
3.100	9.098
3.110	9.077
3.120	9.050
3.130	9.020
3.140	8.987
3.150	8.955
3.160	8.926
3.170	8.902
3.180	8.886
3.190	8.879
3.200	8.881
3.210	8.892
3.220	8.911
3.230	8.936
3.240	8.964
3.250	8.992
3.260	9.018
3.270	9.038
3.280	9.050
3.290	9.052
3.300	9.045
3.310	9.027
3.320	9.000
3.330	8.966
3.340	8.929
3.350	8.891
3.360	8.855
3.370	8.825
3.380	8.802
3.390	8.788
3.400	8.785
3.410	8.791
3.420	8.807
3.430	8.831
3.440	8.859
3.450	8.890
3.460	8.921
3.470	8.950
3.480	8.973
3.490	8.989
3.500	8.997
3.510	8.996
3.520	8.985
3.530	8.966
3.540	8.940
3.550	8.908
3.560	8.872
3.570	8.834
3.580	8.796
3.590	8.759
3.600	8.728
3.610	8.702
3.620	8.684
3.630	8.675
3.640	8.676
3.650	8.687
3.660	8.709
3.670	8.742
3.680	8.783
3.690	8.832
3.700	8.887
3.710	8.945
3.720	9.004
3.730	9.061
3.740	9.113
3.750	9.159
3.760	9.196
3.770	9.223
3.780	9.239
3.790	9.243
3.800	9.237
3.810	9.221
3.820	9.197
3.830	9.167
3.840	9.132
3.850	9.095
3.860	9.056
3.870	9.019
3.880	8.983
3.890	8.949
3.900	8.917
3.910	8.888
3.920	8.862
3.930	8.837
3.940	8.814
3.950	8.793
3.960	8.775
3.970	8.759
3.980	8.746
3.990	8.738
4.000	8.734
4.010	8.736
4.020	8.743
4.030	8.756
4.040	8.773
4.050	8.793
4.060	8.816
4.070	8.838
4.080	8.857
4.090	8.872
4.100	8.880
4.110	8.879
4.120	8.870
4.130	8.851
4.140	8.823
4.150	8.787
4.160	8.745
4.170	8.698
4.180	8.651
4.190	8.604
4.200	8.559
4.210	8.520
4.220	8.487
4.230	8.461
4.240	8.442
4.250	8.430
4.260	8.424
4.270	8.423
4.280	8.426
4.290	8.433
4.300	8.440
4.310	8.449
4.320	8.459
4.330	8.468
4.340	8.477
4.350	8.485
4.360	8.491
4.370	8.496
4.380	8.497
4.390	8.494
4.400	8.485
4.410	8.469
4.420	8.445
4.430	8.413
4.440	8.371
4.450	8.319
4.460	8.261
4.470	8.196
4.480	8.128
4.490	8.059
4.500	7.995
4.510	7.938
4.520	7.892
4.530	7.861
4.540	7.846
4.550	7.850
4.560	7.871
4.570	7.909
4.580	7.962
4.590	8.026
4.600	8.097
4.610	8.170
4.620	8.241
4.630	8.305
4.640	8.357
4.650	8.397
4.660	8.420
4.670	8.428
4.680	8.419
4.690	8.397
4.700	8.363
4.710	8.320
4.720	8.273
4.730	8.225
4.740	8.180
4.750	8.140
4.760	8.109
4.770	8.088
4.780	8.078
