Time(s)	V(m/s)
0.000	10.650
0.010	10.668
0.020	10.687
0.030	10.706
0.040	10.726
0.050	10.745
0.060	10.765
0.070	10.785
0.080	10.808
0.090	10.833
0.100	10.863
0.110	10.896
0.120	10.933
0.130	10.972
0.140	11.012
0.150	11.050
0.160	11.083
0.170	11.108
0.180	11.123
0.190	11.126
0.200	11.116
0.210	11.093
0.220	11.059
0.230	11.017
0.240	10.970
0.250	10.924
0.260	10.882
0.270	10.850
0.280	10.831
0.290	10.829
0.300	10.845
0.310	10.881
0.320	10.934
0.330	11.003
0.340	11.084
0.350	11.173
0.360	11.266
0.370	11.359
0.380	11.447
0.390	11.528
0.400	11.599
0.410	11.658
0.420	11.705
0.430	11.740
0.440	11.763
0.450	11.774
0.460	11.772
0.470	11.759
0.480	11.734
0.490	11.696
0.500	11.645
0.510	11.582
0.520	11.506
0.530	11.419
0.540	11.323
0.550	11.220
0.560	11.116
0.570	11.015
0.580	10.920
0.590	10.839
0.600	10.775
0.610	10.731
0.620	10.710
0.630	10.712
0.640	10.736
0.650	10.779
0.660	10.837
0.670	10.904
0.680	10.974
0.690	11.041
0.700	11.099
0.710	11.145
0.720	11.175
0.730	11.189
0.740	11.187
0.750	11.172
0.760	11.148
0.770	11.118
0.780	11.087
0.790	11.060
0.800	11.039
0.810	11.026
0.820	11.021
0.830	11.024
0.840	11.032
0.850	11.041
0.860	11.048
0.870	11.050
0.880	11.042
0.890	11.023
0.900	10.992
0.910	10.950
0.920	10.899
0.930	10.843
0.940	10.786
0.950	10.731
0.960	10.684
0.970	10.648
0.980	10.624
0.990	10.614
1.000	10.617
1.010	10.631
1.020	10.653
1.030	10.678
1.040	10.705
1.050	10.728
1.060	10.746
1.070	10.758
1.080	10.764
1.090	10.765
1.100	10.764
1.110	10.764
1.120	10.770
1.130	10.784
1.140	10.809
1.150	10.847
1.160	10.897
1.170	10.958
1.180	11.025
1.190	11.095
1.200	11.162
1.210	11.220
1.220	11.264
1.230	11.291
1.240	11.296
1.250	11.279
1.260	11.241
1.270	11.185
1.280	11.114
1.290	11.035
1.300	10.951
1.310	10.870
1.320	10.796
1.330	10.732
1.340	10.681
1.350	10.643
1.360	10.617
1.370	10.601
1.380	10.590
1.390	10.581
1.400	10.570
1.410	10.552
1.420	10.526
1.430	10.491
1.440	10.445
1.450	10.391
1.460	10.330
1.470	10.266
1.480	10.202
1.490	10.142
1.500	10.089
1.510	10.044
1.520	10.008
1.530	9.982
1.540	9.964
1.550	9.953
1.560	9.945
1.570	9.939
1.580	9.932
1.590	9.922
1.600	9.909
1.610	9.891
1.620	9.869
1.630	9.845
1.640	9.821
1.650	9.798
1.660	9.779
1.670	9.766
1.680	9.760
1.690	9.762
1.700	9.772
1.710	9.788
1.720	9.809
1.730	9.834
1.740	9.860
1.750	9.887
1.760	9.911
1.770	9.933
1.780	9.952
1.790	9.967
1.800	9.980
1.810	9.991
1.820	10.000
1.830	10.009
1.840	10.017
1.850	10.025
1.860	10.034
1.870	10.040
1.880	10.045
1.890	10.047
1.900	10.044
1.910	10.036
1.920	10.022
1.930	10.002
1.940	9.976
1.950	9.947
1.960	9.914
1.970	9.881
1.980	9.848
1.990	9.818
2.000	9.792
2.010	9.771
2.020	9.754
2.030	9.742
2.040	9.733
2.050	9.725
2.060	9.718
2.070	9.708
2.080	9.695
2.090	9.678
2.100	9.655
2.110	9.626
2.120	9.593
2.130	9.556
2.140	9.517
2.150	9.478
2.160	9.441
2.170	9.407
2.180	9.378
2.190	9.355
2.200	9.338
2.210	9.327
2.220	9.321
2.230	9.320
2.240	9.321
2.250	9.324
2.260	9.328
2.270	9.331
2.280	9.334
2.290	9.335
2.300	9.335
2.310	9.333
2.320	9.330
2.330	9.326
2.340	9.321
2.350	9.314
2.360	9.305
2.370	9.294
2.380	9.281
2.390	9.265
2.400	9.246
2.410	9.226
2.420	9.205
2.430	9.185
2.440	9.169
2.450	9.158
2.460	9.156
2.470	9.165
2.480	9.186
2.490	9.222
2.500	9.271
2.510	9.335
2.520	9.409
2.530	9.491
2.540	9.578
2.550	9.664
2.560	9.744
2.570	9.815
2.580	9.871
2.590	9.911
2.600	9.932
2.610	9.935
2.620	9.921
2.630	9.892
2.640	9.852
2.650	9.806
2.660	9.758
2.670	9.713
2.680	9.675
2.690	9.646
2.700	9.628
2.710	9.622
2.720	9.626
2.730	9.639
2.740	9.658
2.750	9.680
2.760	9.701
2.770	9.719
2.780	9.731
2.790	9.736
2.800	9.734
2.810	9.725
2.820	9.711
2.830	9.694
2.840	9.676
2.850	9.660
2.860	9.647
2.870	9.641
2.880	9.642
2.890	9.650
2.900	9.667
2.910	9.690
2.920	9.719
2.930	9.753
2.940	9.790
2.950	9.828
2.960	9.867
2.970	9.906
2.980	9.943
2.990	9.979
3.000	10.013
3.010	10.046
3.020	10.076
3.030	10.103
3.040	10.127
3.050	10.147
3.060	10.161
3.070	10.168
3.080	10.168
3.090	10.160
3.100	10.144
3.110	10.120
3.120	10.089
3.130	10.054
3.140	10.016
3.150	9.980
3.160	9.946
3.170	9.919
3.180	9.900
3.190	9.892
3.200	9.894
3.210	9.907
3.220	9.929
3.230	9.958
3.240	9.990
3.250	10.023
3.260	10.053
3.270	10.076
3.280	10.089
3.290	10.092
3.300	10.083
3.310	10.062
3.320	10.032
3.330	9.993
3.340	9.950
3.350	9.906
3.360	9.865
3.370	9.830
3.380	9.804
3.390	9.788
3.400	9.784
3.410	9.792
3.420	9.810
3.430	9.837
3.440	9.870
3.450	9.906
3.460	9.942
3.470	9.974
3.480	10.001
3.490	10.020
3.500	10.029
3.510	10.027
3.520	10.016
3.530	9.994
3.540	9.964
3.550	9.927
3.560	9.885
3.570	9.841
3.580	9.797
3.590	9.756
3.600	9.719
3.610	9.690
3.620	9.669
3.630	9.659
3.640	9.660
3.650	9.673
3.660	9.699
3.670	9.736
3.680	9.783
3.690	9.840
3.700	9.903
3.710	9.970
3.720	10.037
3.730	10.103
3.740	10.164
3.750	10.216
3.760	10.259
3.770	10.290
3.780	10.308
3.790	10.313
3.800	10.306
3.810	10.288
3.820	10.261
3.830	10.226
3.840	10.185
3.850	10.142
3.860	10.099
3.870	10.055
3.880	10.014
3.890	9.975
3.900	9.939
3.910	9.905
3.920	9.875
3.930	9.846
3.940	9.820
3.950	9.796
3.960	9.775
3.970	9.757
3.980	9.742
3.990	9.733
4.000	9.729
4.010	9.730
4.020	9.739
4.030	9.753
4.040	9.773
4.050	9.797
4.060	9.822
4.070	9.848
4.080	9.870
4.090	9.887
4.100	9.896
4.110	9.896
4.120	9.885
4.130	9.863
4.140	9.831
4.150	9.790
4.160	9.741
4.170	9.688
4.180	9.633
4.190	9.579
4.200	9.528
4.210	9.483
4.220	9.445
4.230	9.415
4.240	9.394
4.250	9.380
4.260	9.373
4.270	9.372
4.280	9.376
4.290	9.383
4.300	9.392
4.310	9.402
4.320	9.413
4.330	9.424
4.340	9.434
4.350	9.443
4.360	9.451
4.370	9.456
4.380	9.457
4.390	9.453
4.400	9.443
4.410	9.425
4.420	9.398
