Time(s)	V(m/s)
0.000	24.087
0.010	24.139
0.020	24.193
0.030	24.249
0.040	24.304
0.050	24.359
0.060	24.415
0.070	24.474
0.080	24.539
0.090	24.612
0.100	24.696
0.110	24.791
0.120	24.897
0.130	25.009
0.140	25.123
0.150	25.231
0.160	25.325
0.170	25.398
0.180	25.441
0.190	25.449
0.200	25.420
0.210	25.355
0.220	25.258
0.230	25.138
0.240	25.004
0.250	24.871
0.260	24.751
0.270	24.659
0.280	24.605
0.290	24.600
0.300	24.647
0.310	24.749
0.320	24.901
0.330	25.098
0.340	25.330
0.350	25.585
0.360	25.851
0.370	26.115
0.380	26.368
0.390	26.599
0.400	26.802
0.410	26.972
0.420	27.108
0.430	27.208
0.440	27.273
0.450	27.304
0.460	27.301
0.470	27.263
0.480	27.191
0.490	27.084
0.500	26.940
0.510	26.759
0.520	26.543
0.530	26.294
0.540	26.020
0.550	25.729
0.560	25.432
0.570	25.142
0.580	24.874
0.590	24.642
0.600	24.459
0.610	24.334
0.620	24.275
0.630	24.282
0.640	24.352
0.650	24.476
0.660	24.642
0.670	24.834
0.680	25.034
0.690	25.226
0.700	25.394
0.710	25.525
0.720	25.612
0.730	25.653
0.740	25.648
0.750	25.607
0.760	25.537
0.770	25.453
0.780	25.366
0.790	25.289
0.800	25.229
0.810	25.193
0.820	25.181
0.830	25.190
0.840	25.214
0.850	25.241
0.860	25.262
0.870	25.267
0.880	25.245
0.890	25.191
0.900	25.104
0.910	24.985
0.920	24.841
0.930	24.682
0.940	24.519
0.950	24.365
0.960	24.232
0.970	24.129
0.980	24.062
0.990	24.035
1.000	24.044
1.010	24.084
1.020	24.147
1.030	24.221
1.040	24.297
1.050	24.365
1.060	24.418
1.070	24.453
1.080	24.470
1.090	24.473
1.100	24.471
1.110	24.474
1.120	24.491
1.130	24.532
1.140	24.605
1.150	24.714
1.160	24.859
1.170	25.032
1.180	25.226
1.190	25.427
1.200	25.619
1.210	25.787
1.220	25.915
1.230	25.991
1.240	26.007
1.250	25.960
1.260	25.853
1.270	25.694
1.280	25.493
1.290	25.266
1.300	25.030
1.310	24.799
1.320	24.588
1.330	24.408
1.340	24.263
1.350	24.157
1.360	24.084
1.370	24.038
1.380	24.009
1.390	23.985
1.400	23.954
1.410	23.906
1.420	23.833
1.430	23.733
1.440	23.603
1.450	23.450
1.460	23.278
1.470	23.097
1.480	22.916
1.490	22.746
1.500	22.595
1.510	22.467
1.520	22.367
1.530	22.294
1.540	22.244
1.550	22.213
1.560	22.193
1.570	22.177
1.580	22.159
1.590	22.132
1.600	22.094
1.610	22.044
1.620	21.984
1.630	21.916
1.640	21.848
1.650	21.785
1.660	21.733
1.670	21.697
1.680	21.681
1.690	21.688
1.700	21.715
1.710	21.762
1.720	21.824
1.730	21.897
1.740	21.974
1.750	22.050
1.760	22.122
1.770	22.186
1.780	22.241
1.790	22.286
1.800	22.323
1.810	22.355
1.820	22.382
1.830	22.408
1.840	22.433
1.850	22.459
1.860	22.483
1.870	22.504
1.880	22.519
1.890	22.525
1.900	22.518
1.910	22.496
1.920	22.457
1.930	22.401
1.940	22.330
1.950	22.246
1.960	22.155
1.970	22.061
1.980	21.969
1.990	21.884
2.000	21.811
2.010	21.751
2.020	21.704
2.030	21.670
2.040	21.645
2.050	21.625
2.060	21.605
2.070	21.580
