Time(s)	V(m/s)
0.000	8.447
0.010	8.461
0.020	8.475
0.030	8.489
0.040	8.504
0.050	8.518
0.060	8.533
0.070	8.548
0.080	8.565
0.090	8.584
0.100	8.606
0.110	8.630
0.120	8.658
0.130	8.687
0.140	8.717
0.150	8.745
0.160	8.769
0.170	8.788
0.180	8.799
0.190	8.801
0.200	8.794
0.210	8.777
0.220	8.751
0.230	8.720
0.240	8.685
0.250	8.651
0.260	8.619
0.270	8.595
0.280	8.582
0.290	8.580
0.300	8.592
0.310	8.619
0.320	8.658
0.330	8.709
0.340	8.770
0.350	8.836
0.360	8.905
0.370	8.974
0.380	9.039
0.390	9.099
0.400	9.152
0.410	9.196
0.420	9.231
0.430	9.257
0.440	9.274
0.450	9.282
0.460	9.281
0.470	9.271
0.480	9.252
0.490	9.224
0.500	9.186
0.510	9.139
0.520	9.082
0.530	9.018
0.540	8.946
0.550	8.870
0.560	8.793
0.570	8.717
0.580	8.647
0.590	8.587
0.600	8.539
0.610	8.506
0.620	8.491
0.630	8.492
0.640	8.510
0.650	8.542
0.660	8.585
0.670	8.635
0.680	8.686
0.690	8.736
0.700	8.779
0.710	8.813
0.720	8.836
0.730	8.846
0.740	8.845
0.750	8.834
0.760	8.815
0.770	8.793
0.780	8.770
0.790	8.750
0.800	8.734
0.810	8.725
0.820	8.721
0.830	8.723
0.840	8.729
0.850	8.736
0.860	8.741
0.870	8.742
0.880	8.736
0.890	8.722
0.900	8.699
0.910	8.667
0.920	8.630
0.930	8.588
0.940	8.545
0.950	8.505
0.960	8.470
0.970	8.443
0.980	8.425
0.990	8.418
1.000	8.420
1.010	8.430
1.020	8.446
1.030	8.465
1.040	8.485
1.050	8.502
1.060	8.515
1.070	8.524
1.080	8.528
1.090	8.529
1.100	8.528
1.110	8.528
1.120	8.533
1.130	8.543
1.140	8.562
1.150	8.590
1.160	8.627
1.170	8.672
1.180	8.722
1.190	8.774
1.200	8.823
1.210	8.867
1.220	8.899
1.230	8.919
1.240	8.923
1.250	8.910
1.260	8.882
1.270	8.840
1.280	8.788
1.290	8.728
1.300	8.666
1.310	8.606
1.320	8.551
1.330	8.503
1.340	8.465
1.350	8.437
1.360	8.418
1.370	8.406
1.380	8.397
1.390	8.391
1.400	8.382
1.410	8.369
1.420	8.350
1.430	8.323
1.440	8.289
1.450	8.249
1.460	8.204
1.470	8.156
1.480	8.109
1.490	8.064
1.500	8.024
1.510	7.991
1.520	7.964
1.530	7.944
1.540	7.931
1.550	7.923
1.560	7.917
1.570	7.912
1.580	7.907
1.590	7.900
1.600	7.889
1.610	7.876
1.620	7.860
1.630	7.842
1.640	7.824
1.650	7.807
1.660	7.793
1.670	7.783
1.680	7.779
1.690	7.780
1.700	7.787
1.710	7.799
1.720	7.815
1.730	7.833
1.740	7.853
1.750	7.872
1.760	7.890
1.770	7.907
1.780	7.920
1.790	7.932
1.800	7.941
1.810	7.949
1.820	7.956
1.830	7.962
1.840	7.968
1.850	7.975
1.860	7.981
1.870	7.986
1.880	7.989
1.890	7.990
1.900	7.988
1.910	7.982
1.920	7.971
1.930	7.957
1.940	7.938
1.950	7.916
1.960	7.891
1.970	7.867
1.980	7.842
1.990	7.820
2.000	7.800
2.010	7.784
2.020	7.772
2.030	7.763
2.040	7.756
2.050	7.750
2.060	7.745
2.070	7.738
2.080	7.728
2.090	7.715
2.100	7.698
2.110	7.676
2.120	7.652
2.130	7.624
2.140	7.595
2.150	7.566
2.160	7.538
2.170	7.513
2.180	7.492
2.190	7.475
2.200	7.462
2.210	7.454
2.220	7.449
2.230	7.448
2.240	7.449
2.250	7.451
2.260	7.454
2.270	7.456
2.280	7.458
2.290	7.459
2.300	7.459
2.310	7.457
2.320	7.455
2.330	7.452
2.340	7.448
2.350	7.443
2.360	7.436
2.370	7.428
2.380	7.418
2.390	7.406
2.400	7.392
2.410	7.377
2.420	7.361
2.430	7.347
2.440	7.335
2.450	7.327
2.460	7.325
2.470	7.331
2.480	7.347
2.490	7.374
2.500	7.411
2.510	7.457
2.520	7.513
2.530	7.574
2.540	7.638
2.550	7.702
2.560	7.762
2.570	7.814
2.580	7.856
2.590	7.885
2.600	7.901
2.610	7.903
2.620	7.893
2.630	7.871
2.640	7.842
2.650	7.807
2.660	7.772
2.670	7.738
2.680	7.710
2.690	7.688
2.700	7.675
2.710	7.670
2.720	7.673
2.730	7.683
2.740	7.697
2.750	7.713
2.760	7.728
2.770	7.742
2.780	7.751
2.790	7.755
2.800	7.753
2.810	7.747
2.820	7.736
2.830	7.723
2.840	7.710
2.850	7.698
2.860	7.688
2.870	7.684
2.880	7.684
2.890	7.691
2.900	7.703
2.910	7.720
2.920	7.742
2.930	7.767
2.940	7.794
2.950	7.822
2.960	7.851
2.970	7.880
2.980	7.908
2.990	7.934
3.000	7.960
3.010	7.984
3.020	8.006
3.030	8.027
3.040	8.044
3.050	8.059
3.060	8.069
3.070	8.075
3.080	8.075
3.090	8.068
3.100	8.056
3.110	8.038
3.120	8.015
3.130	7.989
3.140	7.961
3.150	7.934
3.160	7.909
3.170	7.889
3.180	7.875
3.190	7.869
3.200	7.870
3.210	7.880
3.220	7.896
3.230	7.917
3.240	7.941
3.250	7.966
3.260	7.988
3.270	8.005
3.280	8.015
3.290	8.017
3.300	8.010
3.310	7.995
3.320	7.972
3.330	7.943
3.340	7.911
3.350	7.879
3.360	7.848
3.370	7.822
3.380	7.802
3.390	7.791
3.400	7.788
3.410	7.793
3.420	7.807
3.430	7.827
3.440	7.851
3.450	7.878
3.460	7.904
3.470	7.929
3.480	7.948
3.490	7.962
3.500	7.969
3.510	7.968
3.520	7.959
3.530	7.943
3.540	7.920
3.550	7.893
3.560	7.862
3.570	7.829
3.580	7.796
3.590	7.766
3.600	7.738
3.610	7.716
3.620	7.701
3.630	7.693
3.640	7.694
3.650	7.704
3.660	7.723
3.670	7.750
3.680	7.786
3.690	7.827
3.700	7.874
3.710	7.924
3.720	7.974
3.730	8.023
3.740	8.068
3.750	8.107
3.760	8.138
3.770	8.161
3.780	8.175
3.790	8.179
3.800	8.173
3.810	8.160
3.820	8.139
3.830	8.113
3.840	8.083
3.850	8.051
3.860	8.019
3.870	7.986
3.880	7.956
3.890	7.927
3.900	7.900
3.910	7.875
3.920	7.852
3.930	7.831
3.940	7.811
3.950	7.794
3.960	7.778
3.970	7.764
3.980	7.753
3.990	7.746
4.000	7.743
4.010	7.744
4.020	7.750
4.030	7.761
4.040	7.776
4.050	7.793
4.060	7.812
4.070	7.831
4.080	7.848
4.090	7.860
4.100	7.867
4.110	7.867
4.120	7.858
4.130	7.842
4.140	7.818
4.150	7.787
4.160	7.751
4.170	7.712
4.180	7.671
4.190	7.630
4.200	7.593
4.210	7.559
4.220	7.531
4.230	7.509
4.240	7.492
4.250	7.482
4.260	7.477
4.270	7.476
4.280	7.479
4.290	7.484
4.300	7.491
4.310	7.498
4.320	7.506
4.330	7.514
4.340	7.522
4.350	7.529
4.360	7.534
4.370	7.538
4.380	7.539
4.390	7.536
4.400	7.528
4.410	7.515
4.420	7.494
4.430	7.466
4.440	7.430
4.450	7.387
4.460	7.336
4.470	7.281
4.480	7.223
4.490	7.164
4.500	7.109
4.510	7.060
4.520	7.021
4.530	6.995
4.540	6.982
4.550	6.985
4.560	7.003
4.570	7.036
4.580	7.081
4.590	7.136
4.600	7.196
4.610	7.259
4.620	7.319
4.630	7.373
4.640	7.419
4.650	7.452
4.660	7.472
4.670	7.479
4.680	7.471
4.690	7.452
4.700	7.423
4.710	7.387
4.720	7.347
4.730	7.305
4.740	7.267
4.750	7.233
4.760	7.206
4.770	7.188
4.780	7.180
4.790	7.181
4.800	7.192
4.810	7.211
4.820	7.236
4.830	7.267
4.840	7.300
4.850	7.333
4.860	7.364
4.870	7.392
4.880	7.413
4.890	7.427
4.900	7.433
4.910	7.430
4.920	7.419
4.930	7.400
4.940	7.375
4.950	7.347
4.960	7.316
4.970	7.286
4.980	7.260
4.990	7.239
5.000	7.226
5.010	7.223
5.020	7.229
5.030	7.247
5.040	7.273
5.050	7.308
5.060	7.348
5.070	7.392
5.080	7.436
5.090	7.478
5.100	7.514
5.110	7.544
5.120	7.565
5.130	7.577
5.140	7.580
5.150	7.576
5.160	7.567
5.170	7.553
5.180	7.538
5.190	7.524
5.200	7.513
5.210	7.505
5.220	7.502
5.230	7.502
5.240	7.506
5.250	7.511
5.260	7.515
5.270	7.518
5.280	7.516
5.290	7.509
5.300	7.496
5.310	7.478
5.320	7.454
5.330	7.427
5.340	7.399
5.350	7.372
5.360	7.349
5.370	7.332
5.380	7.323
5.390	7.322
5.400	7.331
5.410	7.348
5.420	7.372
5.430	7.400
5.440	7.429
5.450	7.458
5.460	7.482
5.470	7.501
5.480	7.512
5.490	7.515
5.500	7.511
5.510	7.501
5.520	7.486
5.530	7.469
5.540	7.453
5.550	7.440
5.560	7.433
5.570	7.432
5.580	7.439
5.590	7.453
5.600	7.475
5.610	7.501
5.620	7.531
5.630	7.562
5.640	7.591
5.650	7.616
5.660	7.636
5.670	7.649
5.680	7.655
5.690	7.654
5.700	7.647
5.710	7.636
5.720	7.621
5.730	7.605
5.740	7.591
5.750	7.578
5.760	7.570
5.770	7.568
5.780	7.571
5.790	7.581
5.800	7.598
5.810	7.621
5.820	7.649
5.830	7.682
5.840	7.719
5.850	7.759
5.860	7.800
5.870	7.841
5.880	7.881
5.890	7.917
5.900	7.949
5.910	7.974
5.920	7.993
5.930	8.004
5.940	8.006
5.950	8.001
5.960	7.988
5.970	7.969
5.980	7.946
5.990	7.920
6.000	7.896
6.010	7.875
6.020	7.859
6.030	7.850
6.040	7.850
6.050	7.858
6.060	7.874
6.070	7.896
6.080	7.923
6.090	7.950
6.100	7.975
6.110	7.994
6.120	8.006
6.130	8.007
6.140	7.997
6.150	7.977
6.160	7.947
6.170	7.911
6.180	7.871
6.190	7.831
6.200	7.796
6.210	7.768
6.220	7.751
6.230	7.747
6.240	7.755
6.250	7.774
6.260	7.802
6.270	7.836
6.280	7.869
6.290	7.898
6.300	7.918
6.310	7.924
6.320	7.913
6.330	7.883
6.340	7.835
6.350	7.771
6.360	7.693
6.370	7.606
6.380	7.515
6.390	7.427
6.400	7.345
6.410	7.276
6.420	7.222
6.430	7.185
6.440	7.166
6.450	7.162
6.460	7.171
6.470	7.189
6.480	7.211
6.490	7.233
6.500	7.249
6.510	7.256
6.520	7.251
6.530	7.233
6.540	7.201
6.550	7.158
6.560	7.105
6.570	7.047
6.580	6.986
6.590	6.927
6.600	6.874
6.610	6.829
6.620	6.795
6.630	6.772
6.640	6.761
6.650	6.760
6.660	6.769
6.670	6.784
6.680	6.803
6.690	6.823
6.700	6.842
6.710	6.859
6.720	6.871
6.730	6.879
6.740	6.881
6.750	6.879
6.760	6.873
6.770	6.865
6.780	6.854
6.790	6.844
6.800	6.834
6.810	6.825
6.820	6.818
6.830	6.813
6.840	6.811
6.850	6.810
6.860	6.811
6.870	6.813
6.880	6.817
6.890	6.823
6.900	6.829
6.910	6.836
6.920	6.844
6.930	6.853
6.940	6.862
6.950	6.870
6.960	6.879
6.970	6.885
6.980	6.889
6.990	6.890
7.000	6.886
7.010	6.877
7.020	6.863
7.030	6.842
7.040	6.816
7.050	6.785
7.060	6.750
7.070	6.713
7.080	6.676
7.090	6.640
7.100	6.609
7.110	6.584
7.120	6.567
7.130	6.560
7.140	6.562
7.150	6.575
7.160	6.597
7.170	6.627
7.180	6.663
7.190	6.702
7.200	6.741
7.210	6.778
7.220	6.808
7.230	6.830
7.240	6.842
7.250	6.843
7.260	6.832
7.270	6.810
7.280	6.780
7.290	6.742
7.300	6.701
7.310	6.659
7.320	6.621
7.330	6.589
7.340	6.565
7.350	6.551
7.360	6.548
7.370	6.555
7.380	6.570
7.390	6.592
7.400	6.618
7.410	6.643
7.420	6.665
7.430	6.681
7.440	6.689
7.450	6.688
7.460	6.677
7.470	6.659
7.480	6.634
7.490	6.607
7.500	6.581
7.510	6.559
7.520	6.545
7.530	6.542
7.540	6.551
7.550	6.572
7.560	6.604
7.570	6.646
7.580	6.693
7.590	6.741
7.600	6.786
7.610	6.824
7.620	6.850
7.630	6.863
7.640	6.860
7.650	6.843
7.660	6.814
7.670	6.775
7.680	6.732
7.690	6.689
7.700	6.652
7.710	6.625
7.720	6.613
7.730	6.617
7.740	6.638
7.750	6.676
7.760	6.727
7.770	6.787
7.780	6.853
7.790	6.917
7.800	6.976
7.810	7.024
7.820	7.057
7.830	7.074
7.840	7.074
7.850	7.058
7.860	7.028
7.870	6.987
7.880	6.940
7.890	6.891
7.900	6.843
7.910	6.800
7.920	6.764
7.930	6.735
7.940	6.714
7.950	6.700
7.960	6.691
7.970	6.684
7.980	6.679
7.990	6.673
8.000	6.666
8.010	6.658
8.020	6.650
8.030	6.644
8.040	6.642
8.050	6.646
8.060	6.659
8.070	6.682
8.080	6.716
8.090	6.761
8.100	6.815
8.110	6.875
8.120	6.937
8.130	6.998
8.140	7.052
8.150	7.095
8.160	7.124
8.170	7.137
8.180	7.133
8.190	7.111
8.200	7.075
8.210	7.027
8.220	6.972
8.230	6.914
8.240	6.857
8.250	6.807
8.260	6.765
8.270	6.733
8.280	6.714
8.290	6.705
8.300	6.705
8.310	6.711
8.320	6.720
8.330	6.729
8.340	6.735
8.350	6.735
8.360	6.728
8.370	6.713
8.380	6.692
8.390	6.666
8.400	6.637
8.410	6.607
8.420	6.580
8.430	6.557
8.440	6.541
8.450	6.532
8.460	6.531
8.470	6.538
8.480	6.550
8.490	6.566
8.500	6.585
8.510	6.605
8.520	6.624
8.530	6.642
8.540	6.657
8.550	6.671
8.560	6.683
8.570	6.695
8.580	6.707
8.590	6.721
8.600	6.736
8.610	6.754
8.620	6.774
8.630	6.795
8.640	6.816
8.650	6.836
8.660	6.853
8.670	6.865
8.680	6.873
8.690	6.876
8.700	6.873
8.710	6.866
8.720	6.855
8.730	6.842
8.740	6.829
8.750	6.818
8.760	6.809
8.770	6.804
8.780	6.802
8.790	6.806
8.800	6.812
8.810	6.822
8.820	6.833
8.830	6.844
8.840	6.854
8.850	6.863
8.860	6.870
8.870	6.876
8.880	6.880
8.890	6.885
8.900	6.890
8.910	6.897
8.920	6.907
8.930	6.920
8.940	6.935
8.950	6.952
8.960	6.969
8.970	6.984
8.980	6.996
8.990	7.002
9.000	6.999
9.010	6.988
9.020	6.967
9.030	6.936
9.040	6.897
9.050	6.850
9.060	6.799
9.070	6.745
9.080	6.692
9.090	6.641
9.100	6.596
9.110	6.556
9.120	6.522
9.130	6.494
9.140	6.471
9.150	6.452
9.160	6.435
9.170	6.418
9.180	6.400
9.190	6.379
9.200	6.357
9.210	6.333
9.220	6.309
9.230	6.287
9.240	6.268
9.250	6.254
9.260	6.248
9.270	6.249
9.280	6.259
9.290	6.277
9.300	6.302
9.310	6.330
9.320	6.361
9.330	6.390
9.340	6.415
9.350	6.434
9.360	6.445
9.370	6.448
9.380	6.443
9.390	6.431
9.400	6.415
9.410	6.398
9.420	6.382
9.430	6.370
9.440	6.365
9.450	6.369
9.460	6.381
9.470	6.402
9.480	6.430
9.490	6.464
9.500	6.501
9.510	6.537
9.520	6.571
9.530	6.601
9.540	6.624
9.550	6.640
9.560	6.650
9.570	6.655
9.580	6.657
9.590	6.657
9.600	6.659
9.610	6.664
9.620	6.674
9.630	6.690
9.640	6.711
9.650	6.736
9.660	6.763
9.670	6.790
9.680	6.815
9.690	6.835
9.700	6.847
9.710	6.851
9.720	6.847
9.730	6.834
9.740	6.814
9.750	6.791
9.760	6.767
9.770	6.745
9.780	6.729
9.790	6.721
9.800	6.724
9.810	6.739
9.820	6.765
9.830	6.802
9.840	6.848
9.850	6.899
9.860	6.951
9.870	7.002
9.880	7.048
9.890	7.084
9.900	7.110
9.910	7.123
9.920	7.123
9.930	7.110
9.940	7.085
9.950	7.052
9.960	7.012
9.970	6.968
9.980	6.923
9.990	6.881
10.000	6.844
10.010	6.813
10.020	6.791
10.030	6.778
10.040	6.774
10.050	6.779
10.060	6.792
10.070	6.811
10.080	6.834
10.090	6.860
10.100	6.886
10.110	6.909
10.120	6.928
10.130	6.941
10.140	6.947
10.150	6.944
10.160	6.931
10.170	6.910
10.180	6.881
10.190	6.846
10.200	6.806
10.210	6.763
10.220	6.721
10.230	6.681
10.240	6.646
10.250	6.618
10.260	6.597
10.270	6.584
10.280	6.578
10.290	6.577
10.300	6.580
10.310	6.584
10.320	6.587
10.330	6.586
10.340	6.579
10.350	6.565
10.360	6.544
10.370	6.516
10.380	6.483
10.390	6.447
10.400	6.410
10.410	6.377
10.420	6.350
10.430	6.333
10.440	6.326
10.450	6.330
10.460	6.346
10.470	6.372
10.480	6.405
10.490	6.443
10.500	6.481
10.510	6.517
10.520	6.546
10.530	6.568
10.540	6.581
10.550	6.584
10.560	6.580
10.570	6.570
10.580	6.557
10.590	6.546
10.600	6.539
10.610	6.538
10.620	6.548
10.630	6.567
10.640	6.596
10.650	6.634
10.660	6.677
10.670	6.723
10.680	6.767
10.690	6.805
10.700	6.835
10.710	6.853
10.720	6.860
10.730	6.853
10.740	6.836
10.750	6.810
10.760	6.779
10.770	6.745
10.780	6.712
10.790	6.682
10.800	6.659
10.810	6.642
10.820	6.632
10.830	6.626
10.840	6.624
10.850	6.622
10.860	6.619
10.870	6.611
10.880	6.597
10.890	6.578
10.900	6.554
10.910	6.526
10.920	6.498
10.930	6.473
10.940	6.455
10.950	6.447
10.960	6.452
10.970	6.471
10.980	6.503
10.990	6.547
11.000	6.599
11.010	6.654
11.020	6.708
11.030	6.754
11.040	6.788
11.050	6.804
11.060	6.800
11.070	6.776
11.080	6.732
11.090	6.671
11.100	6.597
11.110	6.518
11.120	6.438
11.130	6.366
11.140	6.306
11.150	6.263
11.160	6.240
11.170	6.239
11.180	6.258
11.190	6.293
11.200	6.342
11.210	6.398
11.220	6.455
11.230	6.509
11.240	6.553
11.250	6.585
11.260	6.603
11.270	6.605
11.280	6.593
11.290	6.569
11.300	6.536
11.310	6.499
11.320	6.461
11.330	6.425
11.340	6.395
11.350	6.373
11.360	6.358
11.370	6.351
11.380	6.352
11.390	6.358
11.400	6.368
11.410	6.380
11.420	6.393
11.430	6.406
11.440	6.419
11.450	6.433
11.460	6.448
11.470	6.466
11.480	6.487
11.490	6.515
11.500	6.548
11.510	6.587
11.520	6.632
11.530	6.682
11.540	6.734
11.550	6.786
11.560	6.836
11.570	6.880
11.580	6.917
11.590	6.945
11.600	6.962
11.610	6.969
11.620	6.965
11.630	6.952
