Time(s)	V(m/s)
0.000	25.217
0.010	25.272
0.020	25.330
0.030	25.389
0.040	25.447
0.050	25.506
0.060	25.565
0.070	25.627
0.080	25.696
0.090	25.773
0.100	25.862
0.110	25.964
0.120	26.076
0.130	26.195
0.140	26.316
0.150	26.430
0.160	26.530
0.170	26.607
0.180	26.653
0.190	26.662
0.200	26.631
0.210	26.562
0.220	26.459
0.230	26.331
0.240	26.189
0.250	26.048
0.260	25.921
0.270	25.823
0.280	25.766
0.290	25.761
0.300	25.811
0.310	25.918
0.320	26.080
0.330	26.289
0.340	26.535
0.350	26.806
0.360	27.088
0.370	27.368
0.380	27.636
0.390	27.881
0.400	28.096
0.410	28.277
0.420	28.421
0.430	28.528
0.440	28.597
0.450	28.630
0.460	28.626
0.470	28.587
0.480	28.510
0.490	28.396
0.500	28.243
0.510	28.051
0.520	27.822
0.530	27.559
0.540	27.268
0.550	26.959
0.560	26.644
0.570	26.336
0.580	26.052
0.590	25.806
0.600	25.611
0.610	25.479
0.620	25.416
0.630	25.424
0.640	25.498
0.650	25.630
0.660	25.806
0.670	26.010
0.680	26.223
0.690	26.426
0.700	26.604
0.710	26.743
0.720	26.836
0.730	26.879
0.740	26.874
0.750	26.830
0.760	26.757
0.770	26.667
0.780	26.575
0.790	26.493
0.800	26.430
0.810	26.392
0.820	26.379
0.830	26.389
0.840	26.414
0.850	26.443
0.860	26.466
0.870	26.470
0.880	26.447
0.890	26.390
0.900	26.298
0.910	26.172
0.920	26.019
0.930	25.850
0.940	25.678
0.950	25.514
0.960	25.373
0.970	25.264
0.980	25.193
0.990	25.164
1.000	25.174
1.010	25.216
1.020	25.283
1.030	25.362
1.040	25.443
1.050	25.515
1.060	25.571
1.070	25.608
1.080	25.626
1.090	25.630
1.100	25.628
1.110	25.631
1.120	25.649
1.130	25.693
1.140	25.771
1.150	25.886
1.160	26.039
1.170	26.224
1.180	26.430
1.190	26.643
1.200	26.847
1.210	27.024
1.220	27.160
1.230	27.241
1.240	27.258
1.250	27.209
1.260	27.095
1.270	26.926
1.280	26.713
1.290	26.473
1.300	26.222
1.310	25.977
1.320	25.754
1.330	25.562
1.340	25.409
1.350	25.296
1.360	25.219
1.370	25.171
1.380	25.140
1.390	25.114
1.400	25.081
1.410	25.031
1.420	24.954
1.430	24.847
1.440	24.710
1.450	24.547
1.460	24.365
1.470	24.173
1.480	23.982
1.490	23.801
1.500	23.641
1.510	23.506
1.520	23.399
1.530	23.322
1.540	23.269
1.550	23.236
1.560	23.215
1.570	23.199
1.580	23.179
1.590	23.151
1.600	23.111
1.610	23.058
1.620	22.994
1.630	22.923
1.640	22.850
1.650	22.783
1.660	22.728
1.670	22.690
1.680	22.674
1.690	22.680
1.700	22.710
1.710	22.760
1.720	22.826
1.730	22.903
1.740	22.984
1.750	23.066
1.760	23.142
1.770	23.210
1.780	23.268
1.790	23.316
1.800	23.356
1.810	23.389
1.820	23.418
1.830	23.446
1.840	23.473
1.850	23.500
1.860	23.526
1.870	23.548
1.880	23.564
1.890	23.570
1.900	23.563
1.910	23.540
1.920	23.498
1.930	23.439
1.940	23.364
1.950	23.275
1.960	23.178
1.970	23.079
1.980	22.981
1.990	22.892
2.000	22.814
2.010	22.750
2.020	22.701
2.030	22.665
2.040	22.639
2.050	22.618
2.060	22.597
2.070	22.570
2.080	22.532
2.090	22.480
2.100	22.411
2.110	22.326
2.120	22.227
2.130	22.116
2.140	22.000
2.150	21.883
2.160	21.771
2.170	21.670
2.180	21.584
2.190	21.516
2.200	21.465
2.210	21.433
2.220	21.416
2.230	21.412
2.240	21.418
2.250	21.428
2.260	21.441
2.270	21.453
2.280	21.461
2.290	21.466
2.300	21.467
2.310	21.464
2.320	21.456
2.330	21.445
2.340	21.429
2.350	21.409
2.360	21.384
2.370	21.351
2.380	21.312
2.390	21.264
2.400	21.208
2.410	21.148
2.420	21.085
2.430	21.026
2.440	20.977
2.450	20.946
2.460	20.940
2.470	20.967
2.480	21.033
2.490	21.142
2.500	21.293
2.510	21.485
2.520	21.711
2.530	21.962
2.540	22.225
2.550	22.486
2.560	22.731
2.570	22.945
2.580	23.117
2.590	23.238
2.600	23.304
2.610	23.313
2.620	23.270
2.630	23.183
2.640	23.064
2.650	22.925
2.660	22.781
2.670	22.645
2.680	22.529
2.690	22.442
2.700	22.389
2.710	22.370
2.720	22.384
2.730	22.424
2.740	22.482
2.750	22.549
2.760	22.614
2.770	22.668
2.780	22.706
2.790	22.723
2.800	22.718
2.810	22.692
2.820	22.650
2.830	22.599
2.840	22.544
2.850	22.495
2.860	22.459
2.870	22.440
2.880	22.443
2.890	22.470
2.900	22.520
2.910	22.592
2.920	22.681
2.930	22.784
2.940	22.896
2.950	23.013
2.960	23.132
2.970	23.249
2.980	23.363
2.990	23.473
3.000	23.578
3.010	23.677
3.020	23.769
3.030	23.853
3.040	23.927
3.050	23.987
3.060	24.030
3.070	24.053
3.080	24.054
3.090	24.030
3.100	23.981
3.110	23.909
3.120	23.817
3.130	23.711
3.140	23.598
3.150	23.487
