Time(s)	V(m/s)
0.000	11.505
0.010	11.518
0.020	11.533
0.030	11.547
0.040	11.562
0.050	11.577
0.060	11.591
0.070	11.607
0.080	11.624
0.090	11.644
0.100	11.666
0.110	11.691
0.120	11.719
0.130	11.749
0.140	11.779
0.150	11.808
0.160	11.833
0.170	11.852
0.180	11.863
0.190	11.865
0.200	11.858
0.210	11.840
0.220	11.815
0.230	11.783
0.240	11.747
0.250	11.712
0.260	11.680
0.270	11.656
0.280	11.642
0.290	11.640
0.300	11.653
0.310	11.680
0.320	11.720
0.330	11.772
0.340	11.833
0.350	11.901
0.360	11.971
0.370	12.041
0.380	12.108
0.390	12.169
0.400	12.223
0.410	12.268
0.420	12.304
0.430	12.330
0.440	12.348
0.450	12.356
0.460	12.355
0.470	12.345
0.480	12.325
0.490	12.297
0.500	12.258
0.510	12.210
0.520	12.153
0.530	12.087
0.540	12.014
0.550	11.937
0.560	11.858
0.570	11.781
0.580	11.710
0.590	11.648
0.600	11.600
0.610	11.566
0.620	11.551
0.630	11.552
0.640	11.571
0.650	11.603
0.660	11.647
0.670	11.698
0.680	11.751
0.690	11.801
0.700	11.845
0.710	11.880
0.720	11.903
0.730	11.913
0.740	11.912
0.750	11.901
0.760	11.882
0.770	11.860
0.780	11.837
0.790	11.816
0.800	11.800
0.810	11.790
0.820	11.787
0.830	11.789
0.840	11.795
0.850	11.802
0.860	11.808
0.870	11.808
0.880	11.802
0.890	11.788
0.900	11.765
0.910	11.733
0.920	11.695
0.930	11.652
0.940	11.609
0.950	11.568
0.960	11.532
0.970	11.505
0.980	11.487
0.990	11.479
1.000	11.482
1.010	11.492
1.020	11.508
1.030	11.528
1.040	11.548
1.050	11.565
1.060	11.579
1.070	11.588
1.080	11.592
1.090	11.593
1.100	11.593
1.110	11.593
1.120	11.597
1.130	11.608
1.140	11.627
1.150	11.656
1.160	11.694
1.170	11.740
1.180	11.791
1.190	11.844
1.200	11.894
1.210	11.938
1.220	11.972
1.230	11.992
1.240	11.996
1.250	11.983
1.260	11.955
1.270	11.912
1.280	11.858
1.290	11.798
1.300	11.735
1.310	11.674
1.320	11.618
1.330	11.569
1.340	11.531
1.350	11.502
1.360	11.483
1.370	11.470
1.380	11.462
1.390	11.455
1.400	11.447
1.410	11.434
1.420	11.414
1.430	11.387
1.440	11.352
1.450	11.311
1.460	11.265
1.470	11.217
1.480	11.169
1.490	11.124
1.500	11.083
1.510	11.049
1.520	11.022
1.530	11.002
1.540	10.989
1.550	10.980
1.560	10.975
1.570	10.970
1.580	10.965
1.590	10.957
1.600	10.947
1.610	10.933
1.620	10.917
1.630	10.899
1.640	10.881
1.650	10.864
1.660	10.849
1.670	10.840
1.680	10.835
1.690	10.837
1.700	10.844
1.710	10.856
1.720	10.872
1.730	10.891
1.740	10.911
1.750	10.931
1.760	10.950
1.770	10.966
1.780	10.980
1.790	10.992
1.800	11.002
1.810	11.010
1.820	11.017
1.830	11.023
1.840	11.030
1.850	11.036
1.860	11.042
1.870	11.048
1.880	11.051
1.890	11.053
1.900	11.051
1.910	11.044
1.920	11.034
1.930	11.019
1.940	10.999
1.950	10.977
1.960	10.953
1.970	10.927
1.980	10.903
1.990	10.880
2.000	10.860
2.010	10.844
2.020	10.831
2.030	10.822
2.040	10.815
2.050	10.810
2.060	10.804
2.070	10.797
2.080	10.787
2.090	10.774
2.100	10.757
2.110	10.735
2.120	10.710
2.130	10.682
2.140	10.652
2.150	10.623
2.160	10.595
2.170	10.569
2.180	10.548
2.190	10.530
2.200	10.517
2.210	10.509
2.220	10.504
2.230	10.503
2.240	10.504
2.250	10.507
2.260	10.509
2.270	10.512
2.280	10.514
2.290	10.515
2.300	10.515
2.310	10.514
2.320	10.512
2.330	10.509
2.340	10.505
2.350	10.499
2.360	10.493
2.370	10.484
2.380	10.474
2.390	10.462
2.400	10.448
2.410	10.433
2.420	10.417
2.430	10.402
2.440	10.389
2.450	10.381
2.460	10.380
2.470	10.386
2.480	10.403
2.490	10.430
2.500	10.467
2.510	10.515
2.520	10.572
2.530	10.634
2.540	10.699
2.550	10.764
2.560	10.825
2.570	10.879
2.580	10.922
2.590	10.952
2.600	10.968
2.610	10.970
2.620	10.959
2.630	10.937
2.640	10.907
2.650	10.872
2.660	10.836
2.670	10.802
2.680	10.773
2.690	10.751
2.700	10.738
2.710	10.733
2.720	10.736
2.730	10.746
2.740	10.760
2.750	10.777
2.760	10.793
2.770	10.806
2.780	10.816
2.790	10.820
2.800	10.818
2.810	10.812
2.820	10.801
2.830	10.788
2.840	10.774
2.850	10.762
2.860	10.753
2.870	10.748
2.880	10.748
2.890	10.755
2.900	10.767
2.910	10.785
2.920	10.807
2.930	10.833
2.940	10.861
2.950	10.890
2.960	10.919
2.970	10.948
2.980	10.977
2.990	11.004
3.000	11.030
3.010	11.055
3.020	11.077
3.030	11.098
3.040	11.116
3.050	11.131
3.060	11.142
3.070	11.148
3.080	11.147
3.090	11.141
3.100	11.129
3.110	11.111
3.120	11.088
3.130	11.061
3.140	11.033
3.150	11.005
3.160	10.979
3.170	10.959
3.180	10.945
3.190	10.938
3.200	10.940
3.210	10.950
3.220	10.966
3.230	10.988
3.240	11.013
3.250	11.038
3.260	11.060
3.270	11.078
3.280	11.088
3.290	11.090
3.300	11.083
3.310	11.068
3.320	11.044
3.330	11.015
3.340	10.983
3.350	10.950
3.360	10.919
3.370	10.892
3.380	10.872
3.390	10.860
3.400	10.857
3.410	10.863
3.420	10.877
3.430	10.898
3.440	10.923
3.450	10.950
3.460	10.977
3.470	11.002
3.480	11.022
3.490	11.036
3.500	11.043
3.510	11.042
3.520	11.033
3.530	11.016
3.540	10.994
3.550	10.966
3.560	10.934
3.570	10.901
3.580	10.868
3.590	10.836
3.600	10.809
3.610	10.786
3.620	10.771
3.630	10.763
3.640	10.764
3.650	10.774
3.660	10.793
3.670	10.821
3.680	10.857
3.690	10.900
3.700	10.948
3.710	10.998
3.720	11.050
3.730	11.100
3.740	11.145
3.750	11.185
3.760	11.218
3.770	11.241
3.780	11.255
3.790	11.259
3.800	11.254
3.810	11.240
3.820	11.219
3.830	11.193
3.840	11.162
3.850	11.130
3.860	11.096
3.870	11.064
3.880	11.032
3.890	11.003
3.900	10.976
3.910	10.950
3.920	10.927
3.930	10.906
3.940	10.886
3.950	10.868
3.960	10.852
3.970	10.838
3.980	10.827
3.990	10.820
4.000	10.817
4.010	10.818
4.020	10.825
4.030	10.836
4.040	10.851
4.050	10.869
4.060	10.888
4.070	10.907
4.080	10.924
4.090	10.937
4.100	10.944
4.110	10.944
4.120	10.936
4.130	10.919
4.140	10.895
4.150	10.864
4.160	10.827
4.170	10.787
4.180	10.745
4.190	10.704
4.200	10.666
