Time(s)	V(m/s)
0.000	14.731
0.010	14.750
0.020	14.770
0.030	14.790
0.040	14.810
0.050	14.830
0.060	14.851
0.070	14.872
0.080	14.896
0.090	14.923
0.100	14.953
0.110	14.988
0.120	15.027
0.130	15.068
0.140	15.109
0.150	15.149
0.160	15.183
0.170	15.210
0.180	15.225
0.190	15.228
0.200	15.218
0.210	15.194
0.220	15.159
0.230	15.115
0.240	15.066
0.250	15.017
0.260	14.974
0.270	14.940
0.280	14.920
0.290	14.918
0.300	14.936
0.310	14.973
0.320	15.028
0.330	15.100
0.340	15.185
0.350	15.278
0.360	15.375
0.370	15.472
0.380	15.564
0.390	15.648
0.400	15.722
0.410	15.784
0.420	15.834
0.430	15.870
0.440	15.894
0.450	15.905
0.460	15.904
0.470	15.890
0.480	15.864
0.490	15.824
0.500	15.771
0.510	15.705
0.520	15.626
0.530	15.535
0.540	15.435
0.550	15.329
0.560	15.220
0.570	15.114
0.580	15.016
0.590	14.931
0.600	14.864
0.610	14.818
0.620	14.796
0.630	14.799
0.640	14.824
0.650	14.869
0.660	14.930
0.670	15.000
0.680	15.073
0.690	15.143
0.700	15.204
0.710	15.251
0.720	15.283
0.730	15.298
0.740	15.296
0.750	15.280
0.760	15.255
0.770	15.224
0.780	15.192
0.790	15.164
0.800	15.142
0.810	15.128
0.820	15.124
0.830	15.127
0.840	15.135
0.850	15.145
0.860	15.153
0.870	15.154
0.880	15.146
0.890	15.126
0.900	15.094
0.910	15.050
0.920	14.998
0.930	14.939
0.940	14.879
0.950	14.823
0.960	14.774
0.970	14.736
0.980	14.712
0.990	14.701
1.000	14.705
1.010	14.719
1.020	14.742
1.030	14.769
1.040	14.796
1.050	14.821
1.060	14.840
1.070	14.852
1.080	14.858
1.090	14.859
1.100	14.859
1.110	14.859
1.120	14.865
1.130	14.880
1.140	14.907
1.150	14.946
1.160	14.999
1.170	15.062
1.180	15.133
1.190	15.206
1.200	15.276
1.210	15.337
1.220	15.383
1.230	15.410
1.240	15.416
1.250	15.399
1.260	15.359
1.270	15.301
1.280	15.227
1.290	15.144
1.300	15.057
1.310	14.973
1.320	14.896
1.330	14.829
1.340	14.776
1.350	14.737
1.360	14.710
1.370	14.693
1.380	14.682
1.390	14.673
1.400	14.661
1.410	14.643
1.420	14.616
1.430	14.579
1.440	14.532
1.450	14.475
1.460	14.412
1.470	14.346
1.480	14.279
1.490	14.217
1.500	14.161
1.510	14.114
1.520	14.077
1.530	14.050
1.540	14.032
1.550	14.020
1.560	14.013
1.570	14.006
1.580	13.999
1.590	13.989
1.600	13.975
1.610	13.957
1.620	13.934
1.630	13.909
1.640	13.884
1.650	13.861
1.660	13.841
1.670	13.828
1.680	13.822
1.690	13.824
1.700	13.834
1.710	13.851
1.720	13.873
1.730	13.899
1.740	13.927
1.750	13.955
1.760	13.981
1.770	14.004
1.780	14.023
1.790	14.040
1.800	14.053
1.810	14.064
1.820	14.074
1.830	14.083
1.840	14.092
1.850	14.101
1.860	14.110
1.870	14.117
1.880	14.123
1.890	14.124
1.900	14.122
1.910	14.113
1.920	14.099
1.930	14.078
1.940	14.052
1.950	14.021
1.960	13.987
1.970	13.953
1.980	13.919
1.990	13.888
2.000	13.860
2.010	13.838
2.020	13.821
2.030	13.808
2.040	13.799
2.050	13.791
2.060	13.784
2.070	13.774
2.080	13.761
2.090	13.743
2.100	13.719
2.110	13.689
2.120	13.655
2.130	13.616
2.140	13.576
2.150	13.535
2.160	13.496
2.170	13.461
2.180	13.431
2.190	13.408
2.200	13.390
2.210	13.379
2.220	13.373
2.230	13.371
2.240	13.372
2.250	13.376
2.260	13.380
2.270	13.384
2.280	13.386
2.290	13.388
2.300	13.388
2.310	13.386
2.320	13.384
2.330	13.379
2.340	13.374
2.350	13.367
2.360	13.358
2.370	13.346
2.380	13.332
2.390	13.316
2.400	13.297
2.410	13.275
2.420	13.254
2.430	13.233
2.440	13.216
2.450	13.205
2.460	13.203
2.470	13.212
2.480	13.235
2.490	13.272
2.500	13.324
2.510	13.390
2.520	13.468
2.530	13.554
2.540	13.644
2.550	13.734
2.560	13.818
2.570	13.892
2.580	13.951
