Time(s)	V(m/s)
0.000	15.810
0.010	15.830
0.020	15.852
0.030	15.874
0.040	15.897
0.050	15.919
0.060	15.941
0.070	15.964
0.080	15.990
0.090	16.020
0.100	16.053
0.110	16.092
0.120	16.134
0.130	16.179
0.140	16.225
0.150	16.268
0.160	16.306
0.170	16.334
0.180	16.352
0.190	16.355
0.200	16.344
0.210	16.317
0.220	16.279
0.230	16.230
0.240	16.177
0.250	16.123
0.260	16.076
0.270	16.039
0.280	16.017
0.290	16.015
0.300	16.034
0.310	16.075
0.320	16.136
0.330	16.214
0.340	16.307
0.350	16.409
0.360	16.516
0.370	16.622
0.380	16.723
0.390	16.815
0.400	16.896
0.410	16.964
0.420	17.019
0.430	17.059
0.440	17.085
0.450	17.097
0.460	17.096
0.470	17.081
0.480	17.052
0.490	17.008
0.500	16.951
0.510	16.878
0.520	16.791
0.530	16.692
0.540	16.582
0.550	16.465
0.560	16.346
0.570	16.230
0.580	16.122
0.590	16.029
0.600	15.956
0.610	15.906
0.620	15.882
0.630	15.885
0.640	15.912
0.650	15.962
0.660	16.028
0.670	16.105
0.680	16.185
0.690	16.262
0.700	16.329
0.710	16.381
0.720	16.416
0.730	16.432
0.740	16.430
0.750	16.413
0.760	16.385
0.770	16.351
0.780	16.316
0.790	16.285
0.800	16.261
0.810	16.246
0.820	16.242
0.830	16.245
0.840	16.254
0.850	16.265
0.860	16.273
0.870	16.275
0.880	16.266
0.890	16.244
0.900	16.209
0.910	16.161
0.920	16.103
0.930	16.039
0.940	15.974
0.950	15.912
0.960	15.859
0.970	15.817
0.980	15.790
0.990	15.779
1.000	15.782
1.010	15.798
1.020	15.823
1.030	15.853
1.040	15.883
1.050	15.910
1.060	15.931
1.070	15.945
1.080	15.951
1.090	15.953
1.100	15.952
1.110	15.952
1.120	15.959
1.130	15.975
1.140	16.005
1.150	16.048
1.160	16.105
1.170	16.175
1.180	16.252
1.190	16.332
1.200	16.409
1.210	16.476
1.220	16.527
1.230	16.557
1.240	16.563
1.250	16.544
1.260	16.501
1.270	16.437
1.280	16.356
1.290	16.265
1.300	16.170
1.310	16.078
1.320	15.993
1.330	15.920
1.340	15.862
1.350	15.819
1.360	15.790
1.370	15.771
1.380	15.759
1.390	15.749
1.400	15.736
1.410	15.717
1.420	15.688
1.430	15.647
1.440	15.595
1.450	15.533
1.460	15.464
1.470	15.391
1.480	15.318
1.490	15.250
1.500	15.189
1.510	15.138
1.520	15.097
1.530	15.067
1.540	15.047
1.550	15.034
1.560	15.026
1.570	15.020
1.580	15.012
1.590	15.001
1.600	14.985
1.610	14.965
1.620	14.941
1.630	14.913
1.640	14.886
1.650	14.860
1.660	14.839
1.670	14.824
1.680	14.818
1.690	14.820
1.700	14.831
1.710	14.850
1.720	14.874
1.730	14.903
1.740	14.933
1.750	14.964
1.760	14.992
1.770	15.018
1.780	15.039
1.790	15.057
1.800	15.072
1.810	15.084
1.820	15.095
1.830	15.105
1.840	15.115
1.850	15.125
1.860	15.134
1.870	15.142
1.880	15.148
1.890	15.150
1.900	15.147
1.910	15.138
1.920	15.122
1.930	15.099
1.940	15.071
1.950	15.037
1.960	15.000
1.970	14.962
1.980	14.925
1.990	14.891
2.000	14.861
2.010	14.837
2.020	14.818
2.030	14.804
2.040	14.794
2.050	14.786
2.060	14.778
2.070	14.767
2.080	14.753
2.090	14.733
2.100	14.706
2.110	14.674
2.120	14.636
2.130	14.594
2.140	14.550
2.150	14.505
2.160	14.463
2.170	14.425
2.180	14.392
2.190	14.366
2.200	14.346
2.210	14.334
2.220	14.327
2.230	14.326
2.240	14.327
2.250	14.331
2.260	14.336
2.270	14.340
2.280	14.343
2.290	14.345
2.300	14.345
2.310	14.343
2.320	14.340
2.330	14.335
2.340	14.329
2.350	14.322
2.360	14.312
2.370	14.299
2.380	14.284
2.390	14.266
2.400	14.245
2.410	14.222
2.420	14.198
2.430	14.175
2.440	14.157
2.450	14.145
2.460	14.142
2.470	14.153
2.480	14.177
2.490	14.218
2.500	14.275
2.510	14.348
2.520	14.433
2.530	14.527
2.540	14.626
2.550	14.725
2.560	14.817
2.570	14.898
2.580	14.962
2.590	15.008
2.600	15.033
2.610	15.036
2.620	15.020
2.630	14.987
2.640	14.941
2.650	14.889
2.660	14.834
2.670	14.783
2.680	14.739
2.690	14.706
2.700	14.686
2.710	14.679
2.720	14.684
2.730	14.699
2.740	14.720
2.750	14.745
2.760	14.770
2.770	14.790
2.780	14.804
2.790	14.811
2.800	14.809
2.810	14.799
2.820	14.783
2.830	14.763
2.840	14.742
2.850	14.724
2.860	14.710
2.870	14.703
2.880	14.704
2.890	14.714
2.900	14.732
2.910	14.759
2.920	14.793
2.930	14.832
2.940	14.874
2.950	14.918
2.960	14.963
2.970	15.007
2.980	15.050
2.990	15.091
3.000	15.130
3.010	15.168
3.020	15.202
3.030	15.234
3.040	15.261
3.050	15.284
3.060	15.300
3.070	15.309
3.080	15.309
3.090	15.300
3.100	15.281
3.110	15.253
3.120	15.219
3.130	15.178
3.140	15.136
3.150	15.094
3.160	15.056
3.170	15.025
3.180	15.004
3.190	14.994
3.200	14.997
3.210	15.012
3.220	15.037
3.230	15.070
3.240	15.107
3.250	15.145
3.260	15.179
3.270	15.205
3.280	15.221
3.290	15.225
3.300	15.214
3.310	15.191
3.320	15.156
3.330	15.112
3.340	15.063
3.350	15.013
3.360	14.966
3.370	14.926
3.380	14.896
3.390	14.879
3.400	14.874
3.410	14.883
3.420	14.904
3.430	14.935
3.440	14.973
3.450	15.015
3.460	15.056
3.470	15.093
3.480	15.124
3.490	15.145
3.500	15.156
3.510	15.154
3.520	15.141
3.530	15.116
3.540	15.082
3.550	15.040
3.560	14.993
3.570	14.943
3.580	14.892
3.590	14.845
3.600	14.803
3.610	14.770
3.620	14.746
3.630	14.735
3.640	14.736
3.650	14.751
3.660	14.781
3.670	14.823
3.680	14.878
3.690	14.943
3.700	15.015
3.710	15.092
3.720	15.169
3.730	15.245
3.740	15.314
3.750	15.375
3.760	15.424
3.770	15.459
3.780	15.480
3.790	15.486
3.800	15.478
3.810	15.458
3.820	15.426
3.830	15.387
3.840	15.341
3.850	15.292
3.860	15.242
3.870	15.193
3.880	15.145
3.890	15.101
3.900	15.060
3.910	15.022
3.920	14.987
3.930	14.955
3.940	14.925
3.950	14.898
3.960	14.874
3.970	14.853
3.980	14.837
3.990	14.826
4.000	14.822
4.010	14.824
4.020	14.834
4.030	14.851
4.040	14.873
4.050	14.901
4.060	14.930
4.070	14.960
4.080	14.985
4.090	15.005
4.100	15.016
4.110	15.016
4.120	15.003
4.130	14.979
4.140	14.942
4.150	14.895
4.160	14.840
4.170	14.779
4.180	14.716
4.190	14.655
4.200	14.597
4.210	14.546
4.220	14.502
4.230	14.468
4.240	14.444
4.250	14.428
4.260	14.421
4.270	14.420
4.280	14.424
4.290	14.433
4.300	14.443
4.310	14.455
4.320	14.468
4.330	14.481
4.340	14.493
4.350	14.503
4.360	14.512
4.370	14.518
4.380	14.520
4.390	14.516
4.400	14.504
4.410	14.484
4.420	14.453
4.430	14.410
4.440	14.355
4.450	14.288
4.460	14.211
4.470	14.126
4.480	14.036
4.490	13.947
4.500	13.862
4.510	13.788
4.520	13.728
4.530	13.687
4.540	13.668
4.550	13.672
4.560	13.701
4.570	13.751
4.580	13.821
4.590	13.906
4.600	13.999
4.610	14.096
4.620	14.189
4.630	14.273
4.640	14.343
4.650	14.395
4.660	14.426
4.670	14.436
4.680	14.425
4.690	14.396
4.700	14.351
4.710	14.296
4.720	14.234
4.730	14.171
4.740	14.111
4.750	14.059
4.760	14.018
4.770	13.991
4.780	13.978
4.790	13.981
4.800	13.997
4.810	14.027
4.820	14.067
4.830	14.114
4.840	14.165
4.850	14.216
4.860	14.265
4.870	14.307
4.880	14.340
4.890	14.362
4.900	14.371
4.910	14.367
4.920	14.350
4.930	14.322
4.940	14.284
4.950	14.240
4.960	14.193
4.970	14.147
4.980	14.106
4.990	14.074
5.000	14.055
5.010	14.050
5.020	14.060
5.030	14.087
5.040	14.128
5.050	14.182
5.060	14.245
5.070	14.312
5.080	14.380
5.090	14.445
5.100	14.501
5.110	14.547
5.120	14.579
5.130	14.598
5.140	14.604
5.150	14.598
5.160	14.583
5.170	14.562
5.180	14.540
5.190	14.518
5.200	14.501
5.210	14.489
5.220	14.484
5.230	14.485
5.240	14.491
5.250	14.499
5.260	14.506
5.270	14.510
5.280	14.508
5.290	14.498
5.300	14.478
5.310	14.449
5.320	14.413
5.330	14.371
5.340	14.328
5.350	14.287
5.360	14.252
5.370	14.226
5.380	14.212
5.390	14.212
5.400	14.226
5.410	14.252
5.420	14.289
5.430	14.332
5.440	14.378
5.450	14.421
5.460	14.460
5.470	14.488
5.480	14.506
5.490	14.512
5.500	14.505
5.510	14.489
5.520	14.467
5.530	14.441
5.540	14.417
5.550	14.397
5.560	14.385
5.570	14.384
5.580	14.395
5.590	14.418
5.600	14.451
5.610	14.492
5.620	14.538
5.630	14.586
5.640	14.631
5.650	14.670
5.660	14.700
5.670	14.721
5.680	14.730
5.690	14.729
5.700	14.719
5.710	14.701
5.720	14.679
5.730	14.655
5.740	14.633
5.750	14.614
5.760	14.602
5.770	14.598
5.780	14.603
5.790	14.619
5.800	14.645
5.810	14.680
5.820	14.724
5.830	14.775
5.840	14.833
5.850	14.894
5.860	14.958
5.870	15.021
5.880	15.082
5.890	15.138
5.900	15.187
5.910	15.227
5.920	15.256
5.930	15.273
5.940	15.277
5.950	15.269
5.960	15.249
5.970	15.220
5.980	15.184
5.990	15.146
6.000	15.109
6.010	15.076
6.020	15.052
6.030	15.039
6.040	15.039
6.050	15.052
6.060	15.077
6.070	15.111
6.080	15.152
6.090	15.194
6.100	15.233
6.110	15.263
6.120	15.281
6.130	15.284
6.140	15.269
6.150	15.238
6.160	15.193
6.170	15.137
6.180	15.076
6.190	15.015
6.200	14.961
6.210	14.919
6.220	14.893
6.230	14.886
6.240	14.899
6.250	14.929
6.260	14.973
6.270	15.025
6.280	15.077
6.290	15.122
6.300	15.153
6.310	15.162
6.320	15.146
6.330	15.101
6.340	15.027
6.350	14.928
6.360	14.809
6.370	14.675
6.380	14.536
6.390	14.400
6.400	14.276
6.410	14.169
6.420	14.086
6.430	14.030
6.440	14.000
6.450	13.995
6.460	14.010
6.470	14.038
6.480	14.073
6.490	14.106
6.500	14.132
6.510	14.143
6.520	14.136
6.530	14.108
6.540	14.060
6.550	13.994
6.560	13.913
6.570	13.823
6.580	13.730
6.590	13.640
6.600	13.558
6.610	13.489
6.620	13.437
6.630	13.402
6.640	13.386
6.650	13.385
6.660	13.399
6.670	13.422
6.680	13.452
6.690	13.484
6.700	13.514
6.710	13.540
6.720	13.559
6.730	13.571
6.740	13.575
6.750	13.572
6.760	13.564
6.770	13.551
6.780	13.535
6.790	13.519
6.800	13.504
6.810	13.491
6.820	13.481
6.830	13.474
6.840	13.470
6.850	13.469
6.860	13.471
6.870	13.475
6.880	13.482
6.890	13.490
6.900	13.500
6.910	13.511
6.920	13.524
6.930	13.538
6.940	13.552
6.950	13.566
6.960	13.579
6.970	13.589
6.980	13.596
6.990	13.597
7.000	13.592
7.010	13.578
7.020	13.556
7.030	13.525
7.040	13.485
7.050	13.437
7.060	13.384
7.070	13.327
7.080	13.270
7.090	13.216
7.100	13.168
7.110	13.130
7.120	13.105
7.130	13.093
7.140	13.098
7.150	13.117
7.160	13.152
7.170	13.198
7.180	13.254
7.190	13.314
7.200	13.375
7.210	13.431
7.220	13.479
7.230	13.513
7.240	13.532
7.250	13.533
7.260	13.517
7.270	13.484
7.280	13.436
7.290	13.379
7.300	13.316
7.310	13.252
7.320	13.193
7.330	13.144
7.340	13.107
7.350	13.086
7.360	13.081
7.370	13.092
7.380	13.117
7.390	13.151
7.400	13.190
7.410	13.229
7.420	13.264
7.430	13.289
7.440	13.301
7.450	13.300
7.460	13.284
7.470	13.256
7.480	13.218
7.490	13.177
7.500	13.137
7.510	13.103
7.520	13.082
7.530	13.077
7.540	13.091
7.550	13.124
7.560	13.174
7.570	13.238
7.580	13.310
7.590	13.385
7.600	13.455
7.610	13.513
7.620	13.554
7.630	13.573
7.640	13.570
7.650	13.544
7.660	13.499
7.670	13.439
7.680	13.373
7.690	13.307
7.700	13.250
7.710	13.209
7.720	13.190
7.730	13.196
7.740	13.229
7.750	13.287
7.760	13.366
7.770	13.460
7.780	13.561
7.790	13.661
7.800	13.751
7.810	13.825
7.820	13.877
7.830	13.903
7.840	13.903
7.850	13.878
7.860	13.832
7.870	13.770
7.880	13.698
7.890	13.623
7.900	13.549
7.910	13.483
7.920	13.427
7.930	13.384
7.940	13.352
7.950	13.330
7.960	13.315
7.970	13.306
7.980	13.298
7.990	13.289
8.000	13.279
8.010	13.267
8.020	13.255
8.030	13.246
8.040	13.242
8.050	13.249
8.060	13.269
8.070	13.305
8.080	13.358
8.090	13.427
8.100	13.510
8.110	13.602
8.120	13.698
8.130	13.792
8.140	13.875
8.150	13.942
8.160	13.988
8.170	14.008
8.180	14.001
8.190	13.969
8.200	13.913
8.210	13.840
8.220	13.755
8.230	13.665
8.240	13.578
8.250	13.500
8.260	13.436
8.270	13.388
8.280	13.358
8.290	13.345
8.300	13.345
8.310	13.355
8.320	13.369
8.330	13.383
8.340	13.392
8.350	13.392
8.360	13.382
8.370	13.360
8.380	13.327
8.390	13.287
8.400	13.242
8.410	13.197
8.420	13.155
8.430	13.121
8.440	13.096
8.450	13.083
8.460	13.082
8.470	13.091
8.480	13.110
8.490	13.136
8.500	13.165
8.510	13.196
8.520	13.225
8.530	13.253
8.540	13.277
8.550	13.298
8.560	13.317
8.570	13.336
8.580	13.355
8.590	13.376
8.600	13.400
8.610	13.428
8.620	13.458
8.630	13.491
8.640	13.523
8.650	13.554
8.660	13.580
8.670	13.600
8.680	13.613
8.690	13.617
8.700	13.613
8.710	13.602
8.720	13.585
8.730	13.566
8.740	13.546
8.750	13.528
8.760	13.514
8.770	13.507
8.780	13.505
8.790	13.510
8.800	13.521
8.810	13.536
8.820	13.552
8.830	13.570
8.840	13.586
8.850	13.600
8.860	13.611
8.870	13.620
8.880	13.627
8.890	13.634
8.900	13.643
8.910	13.654
8.920	13.669
8.930	13.689
8.940	13.713
8.950	13.739
8.960	13.765
8.970	13.789
8.980	13.807
8.990	13.816
9.000	13.813
9.010	13.796
9.020	13.764
9.030	13.717
9.040	13.657
9.050	13.585
9.060	13.506
9.070	13.424
9.080	13.342
9.090	13.264
9.100	13.194
9.110	13.133
9.120	13.081
9.130	13.039
9.140	13.004
9.150	12.975
9.160	12.948
9.170	12.922
9.180	12.894
9.190	12.863
9.200	12.829
9.210	12.793
9.220	12.756
9.230	12.722
9.240	12.693
9.250	12.672
9.260	12.662
9.270	12.665
9.280	12.681
9.290	12.708
9.300	12.746
9.310	12.790
9.320	12.837
9.330	12.882
9.340	12.921
9.350	12.950
9.360	12.967
9.370	12.972
9.380	12.964
9.390	12.947
9.400	12.923
9.410	12.896
9.420	12.872
9.430	12.854
9.440	12.846
9.450	12.852
9.460	12.871
9.470	12.903
9.480	12.947
9.490	12.999
9.500	13.056
9.510	13.112
9.520	13.165
9.530	13.210
9.540	13.245
9.550	13.271
9.560	13.286
9.570	13.294
9.580	13.297
9.590	13.298
9.600	13.301
9.610	13.309
9.620	13.324
9.630	13.348
9.640	13.380
9.650	13.419
9.660	13.461
9.670	13.503
9.680	13.541
9.690	13.572
9.700	13.591
9.710	13.598
9.720	13.591
9.730	13.571
9.740	13.541
9.750	13.506
9.760	13.468
9.770	13.435
9.780	13.410
9.790	13.398
9.800	13.403
9.810	13.426
9.820	13.467
9.830	13.524
9.840	13.594
9.850	13.673
9.860	13.754
9.870	13.832
9.880	13.902
9.890	13.959
9.900	13.999
9.910	14.019
