Time(s)	V(m/s)
0.000	22.306
0.010	22.338
0.020	22.372
0.030	22.407
0.040	22.442
0.050	22.476
0.060	22.511
0.070	22.548
0.080	22.589
0.090	22.635
0.100	22.687
0.110	22.747
0.120	22.813
0.130	22.884
0.140	22.955
0.150	23.023
0.160	23.082
0.170	23.127
0.180	23.154
0.190	23.159
0.200	23.141
0.210	23.100
0.220	23.040
0.230	22.964
0.240	22.880
0.250	22.797
0.260	22.722
0.270	22.664
0.280	22.631
0.290	22.627
0.300	22.657
0.310	22.720
0.320	22.816
0.330	22.939
0.340	23.085
0.350	23.244
0.360	23.411
0.370	23.577
0.380	23.735
0.390	23.880
0.400	24.007
0.410	24.114
0.420	24.199
0.430	24.261
0.440	24.302
0.450	24.322
0.460	24.319
0.470	24.296
0.480	24.251
0.490	24.183
0.500	24.093
0.510	23.980
0.520	23.844
0.530	23.689
0.540	23.517
0.550	23.334
0.560	23.148
0.570	22.966
0.580	22.798
0.590	22.653
0.600	22.538
0.610	22.460
0.620	22.423
0.630	22.427
0.640	22.471
0.650	22.549
0.660	22.653
0.670	22.773
0.680	22.899
0.690	23.019
0.700	23.124
0.710	23.206
0.720	23.261
0.730	23.286
0.740	23.283
0.750	23.257
0.760	23.214
0.770	23.161
0.780	23.106
0.790	23.058
0.800	23.020
0.810	22.998
0.820	22.990
0.830	22.996
0.840	23.010
0.850	23.028
0.860	23.041
0.870	23.043
0.880	23.030
0.890	22.996
0.900	22.941
0.910	22.867
0.920	22.777
0.930	22.677
0.940	22.575
0.950	22.478
0.960	22.395
0.970	22.330
0.980	22.288
0.990	22.271
1.000	22.277
1.010	22.302
1.020	22.341
1.030	22.388
1.040	22.435
1.050	22.478
1.060	22.511
1.070	22.533
1.080	22.543
1.090	22.545
1.100	22.544
1.110	22.546
1.120	22.556
1.130	22.582
1.140	22.628
1.150	22.696
1.160	22.787
1.170	22.895
1.180	23.017
1.190	23.143
1.200	23.263
1.210	23.368
1.220	23.448
1.230	23.496
1.240	23.506
1.250	23.477
1.260	23.409
1.270	23.309
1.280	23.184
1.290	23.041
1.300	22.893
1.310	22.748
1.320	22.616
1.330	22.503
1.340	22.413
1.350	22.346
1.360	22.300
1.370	22.271
1.380	22.253
1.390	22.238
1.400	22.218
1.410	22.188
1.420	22.143
1.430	22.079
1.440	21.998
1.450	21.902
1.460	21.794
1.470	21.681
1.480	21.568
1.490	21.461
1.500	21.366
1.510	21.286
1.520	21.223
1.530	21.177
1.540	21.146
1.550	21.126
1.560	21.114
1.570	21.104
1.580	21.092
1.590	21.075
1.600	21.052
1.610	21.020
1.620	20.982
1.630	20.940
1.640	20.897
1.650	20.857
1.660	20.825
1.670	20.802
1.680	20.792
1.690	20.796
1.700	20.814
1.710	20.843
1.720	20.882
1.730	20.927
1.740	20.975
1.750	21.023
1.760	21.068
1.770	21.108
1.780	21.142
1.790	21.171
1.800	21.194
1.810	21.214
1.820	21.231
1.830	21.247
1.840	21.263
1.850	21.279
1.860	21.294
1.870	21.307
1.880	21.316
1.890	21.320
1.900	21.315
1.910	21.301
1.920	21.277
1.930	21.242
1.940	21.197
1.950	21.145
1.960	21.088
1.970	21.028
1.980	20.971
1.990	20.918
2.000	20.872
2.010	20.834
2.020	20.805
2.030	20.783
2.040	20.768
2.050	20.755
2.060	20.743
2.070	20.727
2.080	20.704
2.090	20.674
2.100	20.633
2.110	20.583
2.120	20.524
2.130	20.458
2.140	20.389
2.150	20.320
2.160	20.254
2.170	20.195
2.180	20.144
2.190	20.103
2.200	20.073
2.210	20.054
2.220	20.044
2.230	20.042
2.240	20.045
2.250	20.051
2.260	20.058
2.270	20.065
2.280	20.070
2.290	20.073
2.300	20.073
2.310	20.071
2.320	20.066
2.330	20.060
2.340	20.051
2.350	20.039
2.360	20.023
2.370	20.004
2.380	19.981
2.390	19.952
2.400	19.920
2.410	19.884
2.420	19.847
2.430	19.812
2.440	19.783
2.450	19.764
2.460	19.761
2.470	19.777
2.480	19.816
2.490	19.880
2.500	19.969
2.510	20.083
2.520	20.216
2.530	20.364
2.540	20.519
2.550	20.673
2.560	20.818
2.570	20.944
2.580	21.046
2.590	21.118
2.600	21.156
2.610	21.162
2.620	21.136
2.630	21.085
2.640	21.014
2.650	20.932
2.660	20.847
2.670	20.767
2.680	20.698
2.690	20.647
2.700	20.615
2.710	20.604
2.720	20.612
2.730	20.636
2.740	20.670
2.750	20.709
2.760	20.748
2.770	20.780
2.780	20.803
2.790	20.813
2.800	20.809
2.810	20.794
2.820	20.769
2.830	20.739
2.840	20.707
2.850	20.678
2.860	20.656
2.870	20.645
2.880	20.647
2.890	20.662
2.900	20.692
2.910	20.734
2.920	20.787
2.930	20.848
2.940	20.914
2.950	20.983
2.960	21.053
2.970	21.122
2.980	21.190
2.990	21.254
3.000	21.316
3.010	21.375
3.020	21.429
3.030	21.479
3.040	21.522
3.050	21.557
3.060	21.583
3.070	21.597
3.080	21.597
3.090	21.583
3.100	21.554
3.110	21.511
3.120	21.457
3.130	21.394
3.140	21.327
3.150	21.262
3.160	21.203
3.170	21.154
3.180	21.121
3.190	21.107
3.200	21.111
3.210	21.135
3.220	21.174
3.230	21.226
3.240	21.285
3.250	21.344
3.260	21.398
3.270	21.440
3.280	21.465
3.290	21.470
3.300	21.454
3.310	21.418
3.320	21.363
3.330	21.295
3.340	21.219
3.350	21.141
3.360	21.067
3.370	21.005
3.380	20.958
3.390	20.931
3.400	20.924
3.410	20.939
3.420	20.972
3.430	21.021
3.440	21.080
3.450	21.145
3.460	21.210
3.470	21.269
