Time(s)	V(m/s)
0.000	20.137
0.010	20.165
0.020	20.195
0.030	20.225
0.040	20.256
0.050	20.286
0.060	20.316
0.070	20.349
0.080	20.384
0.090	20.424
0.100	20.470
0.110	20.523
0.120	20.581
0.130	20.642
0.140	20.705
0.150	20.764
0.160	20.816
0.170	20.855
0.180	20.879
0.190	20.884
0.200	20.868
0.210	20.832
0.220	20.779
0.230	20.713
0.240	20.640
0.250	20.566
0.260	20.501
0.270	20.450
0.280	20.421
0.290	20.418
0.300	20.444
0.310	20.500
0.320	20.583
0.330	20.691
0.340	20.818
0.350	20.958
0.360	21.104
0.370	21.249
0.380	21.388
0.390	21.514
0.400	21.625
0.410	21.719
0.420	21.793
0.430	21.848
0.440	21.884
0.450	21.901
0.460	21.899
0.470	21.878
0.480	21.839
0.490	21.780
0.500	21.701
0.510	21.601
0.520	21.483
0.530	21.347
0.540	21.196
0.550	21.036
0.560	20.873
0.570	20.714
0.580	20.567
0.590	20.440
0.600	20.339
0.610	20.271
0.620	20.238
0.630	20.242
0.640	20.280
0.650	20.348
0.660	20.439
0.670	20.544
0.680	20.654
0.690	20.759
0.700	20.851
0.710	20.923
0.720	20.971
0.730	20.993
0.740	20.990
0.750	20.967
0.760	20.929
0.770	20.883
0.780	20.835
0.790	20.793
0.800	20.760
0.810	20.740
0.820	20.734
0.830	20.738
0.840	20.751
0.850	20.766
0.860	20.778
0.870	20.780
0.880	20.768
0.890	20.738
0.900	20.690
0.910	20.625
0.920	20.546
0.930	20.458
0.940	20.369
0.950	20.284
0.960	20.211
0.970	20.155
0.980	20.118
0.990	20.103
1.000	20.108
1.010	20.130
1.020	20.164
1.030	20.205
1.040	20.246
1.050	20.283
1.060	20.312
1.070	20.331
1.080	20.340
1.090	20.342
1.100	20.341
1.110	20.342
1.120	20.351
1.130	20.374
1.140	20.414
1.150	20.474
1.160	20.553
1.170	20.648
1.180	20.754
1.190	20.864
1.200	20.969
1.210	21.061
1.220	21.131
1.230	21.173
1.240	21.182
1.250	21.156
1.260	21.097
1.270	21.009
1.280	20.899
1.290	20.774
1.300	20.645
1.310	20.518
1.320	20.402
1.330	20.303
1.340	20.224
1.350	20.165
1.360	20.125
1.370	20.100
1.380	20.083
1.390	20.070
1.400	20.053
1.410	20.026
1.420	19.986
1.430	19.931
1.440	19.860
1.450	19.775
1.460	19.681
1.470	19.581
1.480	19.482
1.490	19.389
1.500	19.305
1.510	19.235
1.520	19.180
1.530	19.140
1.540	19.112
1.550	19.095
1.560	19.084
1.570	19.075
1.580	19.065
1.590	19.050
1.600	19.029
