Time(s)	V(m/s)
0.000	23.739
0.010	23.757
0.020	23.777
0.030	23.796
0.040	23.816
0.050	23.835
0.060	23.855
0.070	23.876
0.080	23.899
0.090	23.924
0.100	23.954
0.110	23.988
0.120	24.025
0.130	24.065
0.140	24.105
0.150	24.143
0.160	24.177
0.170	24.202
0.180	24.218
0.190	24.221
0.200	24.210
0.210	24.187
0.220	24.153
0.230	24.110
0.240	24.063
0.250	24.016
0.260	23.974
0.270	23.941
0.280	23.922
0.290	23.920
0.300	23.937
0.310	23.973
0.320	24.027
0.330	24.096
0.340	24.178
0.350	24.269
0.360	24.363
0.370	24.456
0.380	24.545
0.390	24.627
0.400	24.699
0.410	24.759
0.420	24.807
0.430	24.843
0.440	24.866
0.450	24.877
0.460	24.875
0.470	24.862
0.480	24.837
0.490	24.799
0.500	24.748
0.510	24.684
0.520	24.607
0.530	24.520
0.540	24.423
0.550	24.320
0.560	24.215
0.570	24.112
0.580	24.017
0.590	23.935
0.600	23.870
0.610	23.826
0.620	23.805
0.630	23.808
0.640	23.833
0.650	23.877
0.660	23.935
0.670	24.003
0.680	24.074
0.690	24.142
0.700	24.201
0.710	24.248
0.720	24.279
0.730	24.293
0.740	24.291
0.750	24.277
0.760	24.252
0.770	24.222
0.780	24.192
0.790	24.164
0.800	24.143
0.810	24.131
0.820	24.126
0.830	24.130
0.840	24.138
0.850	24.148
0.860	24.155
0.870	24.157
0.880	24.149
0.890	24.130
0.900	24.099
0.910	24.057
0.920	24.006
0.930	23.950
0.940	23.893
0.950	23.838
0.960	23.791
0.970	23.755
0.980	23.731
0.990	23.721
1.000	23.725
1.010	23.739
1.020	23.761
1.030	23.787
1.040	23.814
1.050	23.838
1.060	23.857
1.070	23.869
1.080	23.875
1.090	23.877
1.100	23.876
1.110	23.877
1.120	23.883
1.130	23.898
1.140	23.924
1.150	23.962
1.160	24.013
1.170	24.075
1.180	24.143
1.190	24.214
1.200	24.282
1.210	24.341
1.220	24.387
1.230	24.414
1.240	24.419
1.250	24.403
1.260	24.365
1.270	24.309
1.280	24.238
1.290	24.158
1.300	24.074
1.310	23.992
1.320	23.918
1.330	23.854
1.340	23.803
1.350	23.765
1.360	23.740
1.370	23.724
1.380	23.713
1.390	23.705
1.400	23.694
1.410	23.677
1.420	23.651
1.430	23.616
1.440	23.570
1.450	23.516
1.460	23.455
