Time(s)	V(m/s)
0.000	20.610
0.010	20.625
0.020	20.642
0.030	20.658
0.040	20.674
0.050	20.690
0.060	20.707
0.070	20.724
0.080	20.743
0.090	20.764
0.100	20.789
0.110	20.817
0.120	20.848
0.130	20.881
0.140	20.915
0.150	20.946
0.160	20.974
0.170	20.995
0.180	21.008
0.190	21.010
0.200	21.002
0.210	20.983
0.220	20.954
0.230	20.919
0.240	20.880
0.250	20.840
0.260	20.805
0.270	20.778
0.280	20.763
0.290	20.761
0.300	20.775
0.310	20.805
0.320	20.849
0.330	20.907
0.340	20.975
0.350	21.050
0.360	21.128
0.370	21.206
0.380	21.280
0.390	21.348
0.400	21.407
0.410	21.457
0.420	21.497
0.430	21.527
0.440	21.546
0.450	21.555
0.460	21.554
0.470	21.543
0.480	21.522
0.490	21.490
0.500	21.448
0.510	21.395
0.520	21.331
0.530	21.258
0.540	21.178
0.550	21.092
0.560	21.005
0.570	20.920
0.580	20.841
0.590	20.773
0.600	20.719
0.610	20.682
0.620	20.665
0.630	20.667
0.640	20.688
0.650	20.724
0.660	20.773
0.670	20.829
0.680	20.888
0.690	20.944
0.700	20.993
0.710	21.032
0.720	21.057
0.730	21.069
0.740	21.068
0.750	21.056
0.760	21.035
0.770	21.010
0.780	20.985
0.790	20.962
0.800	20.945
0.810	20.934
0.820	20.931
0.830	20.933
0.840	20.940
0.850	20.948
0.860	20.954
0.870	20.955
0.880	20.949
0.890	20.933
0.900	20.907
0.910	20.873
0.920	20.830
0.930	20.784
0.940	20.736
0.950	20.690
0.960	20.651
0.970	20.621
0.980	20.601
0.990	20.593
1.000	20.596
1.010	20.608
1.020	20.626
1.030	20.648
1.040	20.670
1.050	20.690
1.060	20.705
1.070	20.716
1.080	20.721
1.090	20.722
1.100	20.721
1.110	20.722
1.120	20.727
1.130	20.739
1.140	20.760
1.150	20.792
1.160	20.834
1.170	20.885
1.180	20.942
1.190	21.001
1.200	21.058
1.210	21.107
1.220	21.144
1.230	21.167
1.240	21.171
1.250	21.158
1.260	21.126
1.270	21.079
1.280	21.020
1.290	20.953
1.300	20.884
1.310	20.816
1.320	20.754
1.330	20.701
1.340	20.659
1.350	20.627
1.360	20.606
1.370	20.593
1.380	20.584
1.390	20.577
1.400	20.567
1.410	20.553
1.420	20.532
1.430	20.502
1.440	20.464
1.450	20.419
1.460	20.369
1.470	20.315
1.480	20.262
1.490	20.212
1.500	20.168
1.510	20.130
1.520	20.101
1.530	20.079
1.540	20.065
1.550	20.055
1.560	20.049
1.570	20.045
1.580	20.039
1.590	20.031
1.600	20.020
1.610	20.005
1.620	19.988
1.630	19.968
1.640	19.948
1.650	19.929
1.660	19.914
1.670	19.903
1.680	19.898
1.690	19.900
1.700	19.908
1.710	19.922
1.720	19.940
1.730	19.961
1.740	19.984
1.750	20.006
1.760	20.027
1.770	20.046
1.780	20.062
1.790	20.075
1.800	20.086
1.810	20.096
1.820	20.104
1.830	20.111
1.840	20.119
1.850	20.126
1.860	20.133
1.870	20.139
1.880	20.143
1.890	20.145
1.900	20.143
1.910	20.136
