Time(s)	V(m/s)
0.000	21.653
0.010	21.669
0.020	21.686
0.030	21.704
0.040	21.721
0.050	21.738
0.060	21.756
0.070	21.774
0.080	21.794
0.090	21.817
0.100	21.844
0.110	21.873
0.120	21.907
0.130	21.942
0.140	21.977
0.150	22.011
0.160	22.041
0.170	22.064
0.180	22.077
0.190	22.080
0.200	22.071
0.210	22.050
0.220	22.020
0.230	21.982
0.240	21.940
0.250	21.898
0.260	21.861
0.270	21.832
0.280	21.815
0.290	21.814
0.300	21.828
0.310	21.860
0.320	21.908
0.330	21.970
0.340	22.042
0.350	22.122
0.360	22.206
0.370	22.288
0.380	22.367
0.390	22.440
0.400	22.503
0.410	22.557
0.420	22.599
0.430	22.631
0.440	22.651
0.450	22.661
0.460	22.660
0.470	22.648
0.480	22.625
0.490	22.592
0.500	22.547
0.510	22.490
0.520	22.422
0.530	22.344
0.540	22.258
0.550	22.167
0.560	22.074
0.570	21.983
0.580	21.899
0.590	21.827
0.600	21.769
0.610	21.730
0.620	21.711
0.630	21.714
0.640	21.736
0.650	21.774
0.660	21.826
0.670	21.887
0.680	21.949
0.690	22.009
0.700	22.062
0.710	22.103
0.720	22.130
0.730	22.143
0.740	22.142
0.750	22.128
0.760	22.107
0.770	22.080
0.780	22.053
0.790	22.029
0.800	22.010
0.810	21.999
0.820	21.995
0.830	21.998
0.840	22.005
0.850	22.014
0.860	22.020
0.870	22.022
0.880	22.015
0.890	21.998
0.900	21.971
0.910	21.933
0.920	21.888
0.930	21.838
0.940	21.787
0.950	21.739
0.960	21.697
0.970	21.665
0.980	21.644
0.990	21.636
1.000	21.638
1.010	21.651
1.020	21.671
1.030	21.694
1.040	21.718
1.050	21.739
1.060	21.755
1.070	21.766
1.080	21.772
1.090	21.773
1.100	21.772
1.110	21.773
1.120	21.778
1.130	21.791
1.140	21.814
1.150	21.848
1.160	21.893
1.170	21.948
1.180	22.008
1.190	22.071
1.200	22.132
1.210	22.184
1.220	22.224
1.230	22.248
1.240	22.253
1.250	22.238
1.260	22.205
1.270	22.155
1.280	22.092
1.290	22.021
1.300	21.947
1.310	21.874
1.320	21.808
1.330	21.752
1.340	21.706
1.350	21.673
1.360	21.650
1.370	21.636
1.380	21.627
1.390	21.619
1.400	21.609
1.410	21.594
1.420	21.571
1.430	21.540
1.440	21.499
1.450	21.451
1.460	21.397
1.470	21.340
1.480	21.284
1.490	21.230
1.500	21.183
1.510	21.143
1.520	21.111
1.530	21.088
1.540	21.073
1.550	21.063
1.560	21.057
1.570	21.052
1.580	21.046
1.590	21.038
1.600	21.026
1.610	21.010
1.620	20.991
1.630	20.970
1.640	20.949
1.650	20.929
1.660	20.912
1.670	20.901
1.680	20.896
1.690	20.898
1.700	20.907
1.710	20.921
1.720	20.941
1.730	20.964
1.740	20.988
1.750	21.012
1.760	21.034
1.770	21.054
1.780	21.071
1.790	21.085
1.800	21.097
1.810	21.107
1.820	21.115
1.830	21.123
1.840	21.131
1.850	21.139
1.860	21.147
1.870	21.153
1.880	21.158
1.890	21.160
1.900	21.158
1.910	21.151
1.920	21.138
1.930	21.121
1.940	21.099
1.950	21.072
1.960	21.044
1.970	21.014
1.980	20.985
1.990	20.959
2.000	20.936
2.010	20.917
2.020	20.902
2.030	20.892
2.040	20.884
2.050	20.878
2.060	20.871
2.070	20.863
2.080	20.852
2.090	20.837
2.100	20.816
2.110	20.791
2.120	20.762
2.130	20.729
2.140	20.695
2.150	20.660
2.160	20.627
2.170	20.597
2.180	20.572
2.190	20.551
2.200	20.537
2.210	20.527
2.220	20.522
2.230	20.521
2.240	20.522
2.250	20.525
2.260	20.529
2.270	20.532
2.280	20.535
2.290	20.536
2.300	20.537
2.310	20.536
2.320	20.533
2.330	20.530
2.340	20.525
2.350	20.519
2.360	20.512
2.370	20.502
2.380	20.490
2.390	20.476
2.400	20.460
2.410	20.442
2.420	20.423
2.430	20.406
2.440	20.391
2.450	20.382
2.460	20.380
2.470	20.388
2.480	20.408
2.490	20.440
2.500	20.485
2.510	20.541
2.520	20.608
2.530	20.682
2.540	20.760
2.550	20.837
2.560	20.909
2.570	20.972
2.580	21.023
2.590	21.059
2.600	21.078
2.610	21.081
2.620	21.068
2.630	21.043
2.640	21.007
2.650	20.966
2.660	20.924
2.670	20.883
2.680	20.849
2.690	20.823
2.700	20.808
2.710	20.802
2.720	20.806
2.730	20.818
2.740	20.835
2.750	20.855
2.760	20.874
2.770	20.890
2.780	20.901
2.790	20.906
2.800	20.905
2.810	20.897
2.820	20.885
2.830	20.869
2.840	20.853
2.850	20.839
2.860	20.828
2.870	20.822
2.880	20.823
2.890	20.831
2.900	20.846
2.910	20.867
2.920	20.893
2.930	20.924
2.940	20.957
2.950	20.992
2.960	21.027
2.970	21.061
2.980	21.095
2.990	21.127
3.000	21.158
3.010	21.187
3.020	21.215
3.030	21.239
3.040	21.261
3.050	21.279
3.060	21.292
3.070	21.298
3.080	21.299
3.090	21.291
3.100	21.277
3.110	21.256
3.120	21.228
3.130	21.197
3.140	21.164
3.150	21.131
3.160	21.101
3.170	21.077
3.180	21.061
3.190	21.053
3.200	21.056
3.210	21.067
3.220	21.087
3.230	21.113
3.240	21.142
3.250	21.172
3.260	21.199
3.270	21.220
3.280	21.232
3.290	21.235
3.300	21.227
3.310	21.209
3.320	21.182
3.330	21.147
3.340	21.109
3.350	21.070
3.360	21.034
3.370	21.002
3.380	20.979
3.390	20.965
3.400	20.962
3.410	20.969
3.420	20.986
3.430	21.010
3.440	21.040
3.450	21.073
3.460	21.105
3.470	21.134
3.480	21.158
3.490	21.175
3.500	21.184
3.510	21.183
3.520	21.172
3.530	21.153
3.540	21.127
3.550	21.094
3.560	21.057
3.570	21.018
3.580	20.979
3.590	20.942
3.600	20.909
3.610	20.883
3.620	20.865
3.630	20.856
3.640	20.857
3.650	20.869
3.660	20.892
3.670	20.926
3.680	20.969
3.690	21.019
3.700	21.076
3.710	21.136
3.720	21.197
3.730	21.256
3.740	21.311
3.750	21.358
3.760	21.397
3.770	21.425
3.780	21.441
3.790	21.446
3.800	21.440
3.810	21.424
3.820	21.400
3.830	21.369
3.840	21.333
3.850	21.295
3.860	21.256
3.870	21.217
3.880	21.181
3.890	21.146
3.900	21.114
3.910	21.085
3.920	21.057
3.930	21.032
3.940	21.009
3.950	20.988
3.960	20.970
3.970	20.954
3.980	20.941
3.990	20.933
4.000	20.929
4.010	20.931
4.020	20.939
4.030	20.952
4.040	20.971
4.050	20.992
4.060	21.015
4.070	21.038
4.080	21.059
4.090	21.074
4.100	21.083
4.110	21.083
4.120	21.074
4.130	21.055
4.140	21.026
4.150	20.989
4.160	20.946
4.170	20.899
4.180	20.850
4.190	20.802
4.200	20.757
4.210	20.717
4.220	20.684
4.230	20.657
4.240	20.638
4.250	20.626
4.260	20.620
4.270	20.620
4.280	20.624
4.290	20.630
4.300	20.639
4.310	20.648
4.320	20.659
4.330	20.669
4.340	20.678
4.350	20.687
4.360	20.694
4.370	20.698
4.380	20.700
4.390	20.697
4.400	20.689
4.410	20.673
4.420	20.649
4.430	20.615
4.440	20.572
4.450	20.520
4.460	20.460
4.470	20.393
4.480	20.324
4.490	20.254
4.500	20.188
4.510	20.129
4.520	20.083
4.530	20.051
4.540	20.036
4.550	20.040
4.560	20.062
4.570	20.102
4.580	20.157
4.590	20.223
4.600	20.296
4.610	20.372
4.620	20.445
4.630	20.511
4.640	20.566
4.650	20.607
4.660	20.631
4.670	20.639
4.680	20.631
4.690	20.608
4.700	20.573
4.710	20.530
4.720	20.482
4.730	20.432
4.740	20.386
4.750	20.345
4.760	20.314
4.770	20.292
4.780	20.282
4.790	20.284
4.800	20.298
4.810	20.321
4.820	20.352
4.830	20.389
4.840	20.429
4.850	20.470
4.860	20.508
4.870	20.541
4.880	20.567
4.890	20.584
4.900	20.591
4.910	20.588
4.920	20.575
4.930	20.553
4.940	20.523
4.950	20.489
4.960	20.452
4.970	20.417
4.980	20.385
4.990	20.360
5.000	20.345
5.010	20.341
5.020	20.350
5.030	20.370
5.040	20.403
5.050	20.445
5.060	20.494
5.070	20.547
5.080	20.601
5.090	20.651
5.100	20.695
5.110	20.731
5.120	20.756
5.130	20.771
5.140	20.776
5.150	20.771
5.160	20.760
5.170	20.744
5.180	20.726
5.190	20.710
5.200	20.696
5.210	20.687
5.220	20.683
5.230	20.684
5.240	20.689
5.250	20.695
5.260	20.701
5.270	20.704
5.280	20.703
5.290	20.694
5.300	20.679
5.310	20.657
5.320	20.629
5.330	20.596
5.340	20.562
5.350	20.530
5.360	20.503
5.370	20.483
5.380	20.472
5.390	20.472
5.400	20.483
5.410	20.504
5.420	20.532
5.430	20.566
5.440	20.602
5.450	20.637
5.460	20.667
5.470	20.689
5.480	20.703
5.490	20.708
5.500	20.703
5.510	20.690
5.520	20.673
5.530	20.653
5.540	20.634
5.550	20.618
5.560	20.609
5.570	20.609
5.580	20.618
5.590	20.635
5.600	20.661
5.610	20.694
5.620	20.730
5.630	20.767
5.640	20.802
5.650	20.833
5.660	20.857
5.670	20.873
5.680	20.881
5.690	20.880
5.700	20.872
5.710	20.858
5.720	20.841
5.730	20.822
5.740	20.805
5.750	20.790
5.760	20.781
5.770	20.778
5.780	20.782
5.790	20.795
5.800	20.815
5.810	20.842
5.820	20.877
5.830	20.917
5.840	20.962
5.850	21.011
5.860	21.060
5.870	21.110
5.880	21.158
5.890	21.202
5.900	21.240
5.910	21.272
5.920	21.295
5.930	21.308
5.940	21.311
5.950	21.305
5.960	21.289
