Time(s)	V(m/s)
0.000	5.062
0.010	5.064
0.020	5.067
0.030	5.069
0.040	5.072
0.050	5.075
0.060	5.077
0.070	5.080
0.080	5.083
0.090	5.086
0.100	5.090
0.110	5.095
0.120	5.099
0.130	5.105
0.140	5.110
0.150	5.115
0.160	5.119
0.170	5.123
0.180	5.125
0.190	5.125
0.200	5.124
0.210	5.121
0.220	5.116
0.230	5.110
0.240	5.104
0.250	5.098
0.260	5.093
0.270	5.088
0.280	5.086
0.290	5.085
0.300	5.088
0.310	5.092
0.320	5.099
0.330	5.109
0.340	5.119
0.350	5.131
0.360	5.143
0.370	5.156
0.380	5.167
0.390	5.178
0.400	5.187
0.410	5.195
0.420	5.201
0.430	5.206
0.440	5.209
0.450	5.210
0.460	5.210
0.470	5.208
0.480	5.205
0.490	5.200
0.500	5.193
0.510	5.185
0.520	5.175
0.530	5.163
0.540	5.151
0.550	5.137
0.560	5.123
0.570	5.110
0.580	5.097
0.590	5.086
0.600	5.078
0.610	5.072
0.620	5.069
0.630	5.069
0.640	5.073
0.650	5.078
0.660	5.086
0.670	5.095
0.680	5.104
0.690	5.113
0.700	5.121
0.710	5.127
0.720	5.131
0.730	5.132
0.740	5.132
0.750	5.130
0.760	5.127
0.770	5.123
0.780	5.119
0.790	5.115
0.800	5.112
0.810	5.111
0.820	5.110
0.830	5.110
0.840	5.111
0.850	5.113
0.860	5.113
0.870	5.114
0.880	5.113
0.890	5.110
0.900	5.106
0.910	5.100
0.920	5.094
0.930	5.086
0.940	5.078
0.950	5.071
0.960	5.065
0.970	5.060
0.980	5.057
0.990	5.056
1.000	5.056
1.010	5.058
1.020	5.061
1.030	5.064
1.040	5.067
1.050	5.071
1.060	5.073
1.070	5.074
1.080	5.075
1.090	5.075
1.100	5.075
1.110	5.075
1.120	5.076
1.130	5.078
1.140	5.081
1.150	5.086
1.160	5.093
1.170	5.101
1.180	5.110
1.190	5.119
1.200	5.128
1.210	5.135
1.220	5.141
1.230	5.145
1.240	5.145
1.250	5.143
1.260	5.138
1.270	5.130
1.280	5.121
1.290	5.110
1.300	5.099
1.310	5.089
1.320	5.079
1.330	5.070
1.340	5.064
1.350	5.058
1.360	5.055
1.370	5.053
1.380	5.051
1.390	5.050
1.400	5.049
1.410	5.046
1.420	5.043
1.430	5.038
1.440	5.032
1.450	5.025
1.460	5.017
1.470	5.008
1.480	5.000
1.490	4.992
1.500	4.985
1.510	4.979
1.520	4.974
1.530	4.970
1.540	4.968
1.550	4.966
1.560	4.965
1.570	4.964
1.580	4.964
1.590	4.962
1.600	4.960
1.610	4.958
1.620	4.955
1.630	4.952
1.640	4.949
1.650	4.946
1.660	4.943
1.670	4.941
1.680	4.940
1.690	4.941
1.700	4.942
1.710	4.944
1.720	4.947
1.730	4.950
1.740	4.953
1.750	4.957
1.760	4.960
1.770	4.963
1.780	4.965
1.790	4.968
1.800	4.969
1.810	4.971
1.820	4.972
1.830	4.973
1.840	4.974
1.850	4.975
1.860	4.976
1.870	4.977
1.880	4.978
1.890	4.978
1.900	4.977
1.910	4.976
1.920	4.974
1.930	4.972
1.940	4.968
1.950	4.964
1.960	4.960
1.970	4.956
1.980	4.951
1.990	4.947
2.000	4.944
2.010	4.941
2.020	4.939
2.030	4.937
2.040	4.936
2.050	4.935
2.060	4.934
2.070	4.932
2.080	4.931
2.090	4.928
2.100	4.925
2.110	4.921
2.120	4.917
2.130	4.912
2.140	4.907
2.150	4.902
2.160	4.897
2.170	4.892
2.180	4.888
2.190	4.885
2.200	4.883
2.210	4.881
2.220	4.881
2.230	4.880
2.240	4.881
2.250	4.881
2.260	4.881
2.270	4.882
2.280	4.882
2.290	4.882
2.300	4.882
2.310	4.882
2.320	4.882
2.330	4.881
2.340	4.880
2.350	4.879
2.360	4.878
2.370	4.877
2.380	4.875
2.390	4.873
2.400	4.870
2.410	4.867
2.420	4.865
2.430	4.862
2.440	4.860
2.450	4.858
2.460	4.858
2.470	4.859
2.480	4.862
2.490	4.867
2.500	4.873
2.510	4.882
2.520	4.891
2.530	4.902
2.540	4.914
2.550	4.925
2.560	4.936
2.570	4.945
2.580	4.953
2.590	4.958
2.600	4.961
2.610	4.961
2.620	4.959
2.630	4.955
2.640	4.950
2.650	4.944
2.660	4.937
2.670	4.931
2.680	4.926
2.690	4.923
2.700	4.920
2.710	4.919
2.720	4.920
2.730	4.922
2.740	4.924
2.750	4.927
2.760	4.930
2.770	4.932
2.780	4.934
2.790	4.934
2.800	4.934
2.810	4.933
2.820	4.931
2.830	4.929
2.840	4.926
2.850	4.924
2.860	4.922
2.870	4.921
2.880	4.922
2.890	4.923
2.900	4.925
2.910	4.928
2.920	4.932
2.930	4.936
2.940	4.941
2.950	4.946
2.960	4.951
2.970	4.956
2.980	4.961
2.990	4.966
3.000	4.971
3.010	4.975
3.020	4.979
3.030	4.982
3.040	4.986
3.050	4.988
3.060	4.990
3.070	4.991
3.080	4.991
3.090	4.990
3.100	4.988
3.110	4.984
3.120	4.980
3.130	4.976
3.140	4.971
3.150	4.966
3.160	4.961
3.170	4.958
3.180	4.955
3.190	4.954
3.200	4.954
3.210	4.956
3.220	4.959
3.230	4.963
3.240	4.967
3.250	4.971
3.260	4.975
