Time(s)	V(m/s)
0.000	16.445
0.010	16.456
0.020	16.468
0.030	16.480
0.040	16.492
0.050	16.504
0.060	16.516
0.070	16.529
0.080	16.543
0.090	16.559
0.100	16.578
0.110	16.598
0.120	16.622
0.130	16.646
0.140	16.671
0.150	16.694
0.160	16.715
0.170	16.731
0.180	16.740
0.190	16.742
0.200	16.736
0.210	16.722
0.220	16.700
0.230	16.674
0.240	16.645
0.250	16.616
0.260	16.590
0.270	16.570
0.280	16.558
0.290	16.557
0.300	16.567
0.310	16.589
0.320	16.622
0.330	16.665
0.340	16.716
0.350	16.772
0.360	16.830
0.370	16.887
0.380	16.942
0.390	16.993
0.400	17.037
0.410	17.074
0.420	17.104
0.430	17.126
0.440	17.140
0.450	17.146
0.460	17.146
0.470	17.137
0.480	17.122
0.490	17.098
0.500	17.067
0.510	17.027
0.520	16.980
0.530	16.926
0.540	16.866
0.550	16.802
0.560	16.737
0.570	16.674
0.580	16.616
0.590	16.565
0.600	16.525
0.610	16.498
0.620	16.485
0.630	16.486
0.640	16.501
0.650	16.528
0.660	16.564
0.670	16.606
0.680	16.650
0.690	16.692
0.700	16.728
0.710	16.757
0.720	16.775
0.730	16.784
0.740	16.783
0.750	16.774
0.760	16.759
0.770	16.740
0.780	16.721
0.790	16.704
0.800	16.691
0.810	16.683
0.820	16.681
0.830	16.683
0.840	16.688
0.850	16.694
0.860	16.698
0.870	16.699
0.880	16.694
0.890	16.682
0.900	16.663
0.910	16.637
0.920	16.606
0.930	16.571
0.940	16.535
0.950	16.501
0.960	16.472
0.970	16.450
0.980	16.435
0.990	16.429
1.000	16.431
1.010	16.440
1.020	16.453
1.030	16.469
1.040	16.486
1.050	16.500
1.060	16.512
1.070	16.519
1.080	16.523
1.090	16.524
1.100	16.523
1.110	16.524
1.120	16.527
1.130	16.536
1.140	16.552
1.150	16.576
1.160	16.607
1.170	16.645
1.180	16.687
1.190	16.731
1.200	16.773
1.210	16.809
1.220	16.837
1.230	16.853
1.240	16.857
1.250	16.847
1.260	16.823
1.270	16.788
1.280	16.744
1.290	16.695
1.300	16.643
1.310	16.592
1.320	16.546
1.330	16.507
1.340	16.475
1.350	16.452
1.360	16.436
1.370	16.426
1.380	16.419
1.390	16.414
1.400	16.407
1.410	16.396
1.420	16.380
1.430	16.358
1.440	16.330
1.450	16.296
1.460	16.258
1.470	16.219
1.480	16.179
1.490	16.142
1.500	16.109
1.510	16.081
1.520	16.059
1.530	16.043
1.540	16.032
1.550	16.025
1.560	16.020
1.570	16.017
1.580	16.012
1.590	16.006
1.600	15.998
1.610	15.987
1.620	15.974
1.630	15.959
1.640	15.944
1.650	15.930
1.660	15.918
1.670	15.910
1.680	15.907
1.690	15.908
1.700	15.914
1.710	15.924
1.720	15.938
1.730	15.953
1.740	15.970
1.750	15.987
1.760	16.002
1.770	16.016
1.780	16.028
1.790	16.038
1.800	16.046
1.810	16.052
1.820	16.058
1.830	16.064
1.840	16.069
1.850	16.075
